category,text
negative,"Genomic analysis of a cypovirus isolated from the eucalyptus brown looper, Thyrinteina arnobia (Stoll, 1782) (Lepidoptera: Geometridae). The eucalyptus brown looper, Thyrinteina arnobia (Stoll, 1782) (Lepidoptera: Geometridae), is the main lepidopteran defoliator of eucalyptus plantations in Brazil. Outbreaks of this insect pest are common in Brazil and can affect the productivity of planted forests severely. T. arnobia caterpillars from a laboratory colony with viral infection symptoms were analyzed by electron microscopy that revealed polyhedral occlusion bodies (OBs) with several icosahedral virus particles embedded. Analysis of its genetic material showed ten segments of dsRNA, which confirmed this virus as a possible member of the genus Cypovirus. Phylogenetic analysis of the whole genome sequence revealed its close relationship with other isolates of Cypovirus 14 species and according to these results we proposed the name Thyrinteina arnobia cypovirus 14 (TharCPV-14) for this new virus isolate. Further research will be necessary in order to analyze the potential of this virus as a biopesticide. "
negative,"Nucleotide sequences of genome segments S6, S7 and S10 of Dendrolimus punctatus cypovirus 1. The nucleotide sequences of genome segments S6, S7 and S10 of Dendrolimus punctatus cypovirus 1 Hunan I (DpCPV-HN(I)) and DpCPV-HN(I)-Se(3) (DpCPV-HN(I) passed three times in Spodoptera exigua) were determined. Segment S10 was 944 nucleotides in length and encoded a polyhedrin of 248 amino acids (28,439 Da). Only two nucleotide mutations were found between DpCPV-HN(I) S10 and DpCPV-HN(I)-Se3 S10, and the deduced amino acid sequences of the polyhedrin proteins were identical. Segment S7, 1 501 nucleotides, encoded a protein of 448 amino acids ( approximately 50 kDa; p50). Thirty-one nucleotide mutations were found between DpCPV-HN(I) S7 and DpCPV-HN(I)-Se3 S7, but these resulted in only four amino acid changes. DpCPV-HN(I) S6 encoded a protein of 561 amino acids (63,688 Da; p64). The amino acid sequence of p64, had a high leucine content (10%), and contained a leucine zipper motif and one ATP / GTP-binding site motif. "
negative,"Population genomics reveals evolution and variation of Saccharomyces cerevisiae in the human and insects gut. The quest to discover the variety of ecological niches inhabited by Saccharomyces cerevisiae has led to research in areas as diverse as wineries, oak trees and insect guts. The discovery of fungal communities in the human gastrointestinal tract suggested the host's gut as a potential reservoir for yeast adaptation. Here, we report the existence of yeast populations associated with the human gut (HG) that differ from those isolated from other human body sites. Phylogenetic analysis on 12 microsatellite loci and 1715 combined CDSs from whole-genome sequencing revealed three subclusters of HG strains with further evidence of clonal colonization within the host's gut. The presence of such subclusters was supported by other genomic features, such as copy number variation, absence / introgressions of CDSs and relative polymorphism frequency. Functional analysis of CDSs specific of the different subclusters suggested possible alterations in cell wall composition and sporulation features. The phenotypic analysis combined with immunological profiling of these strains further showed that sporulation was related with strain-specific genomic characteristics in the immune recognition pattern. We conclude that both genetic and environmental factors involved in cell wall remodelling and sporulation are the main drivers of adaptation in S. cerevisiae populations in the human gut. "
negative,"Origanum vulgare Terpenoids Induce Oxidative Stress and Reduce the Feeding Activity of Spodoptera littoralis. Terpenoids are toxic compounds produced by plants as a defense strategy against insect herbivores. We tested the effect of Origanum vulgare terpenoids on the generalist herbivore Spodoptera littoralis and the response of the plant to herbivory. Terpenoids were analyzed by GC-FID and GC-MS and quantitative gene expression (qPCR) was evaluated on selected plant genes involved in both terpene biosynthesis. The insect detoxification response to terpenes was evaluated by monitoring antioxidant enzymes activity and expression of insect genes involved in terpene detoxification. O. vulgare terpenoid biosynthesis and gene expression was modulated by S. littoralis feeding. The herbivore-induced increased level of terpenoids (particularly carvacrol and p-cymene) interacted with the herbivore by decreasing larval survival and growth rate. The assimilation by S. littoralis of more than 50% of ingested terpenes correlated with the possible toxic effects of O. vulgare terpenoids. In choice test experiments, carvacrol and γ-terpinene mediated the larval feeding preferences, wherease the prolonged feeding on O. vulgare terpenoids (particularly on γ-terpinene) exerted relevant antinutritional effects on larvae. S. littoralis was found to react to O. vulgare terpenoids by increasing its antioxidant enzymes activities and gene expression, although this was not sufficient to sustain the toxicity of O. vulgare terpenoids. "
negative,"Genome-wide analysis of DNA methylation in the sexual stage of the insect pathogenic fungus Cordyceps militaris. DNA methylation is a basic epigenetic mechanism found in eukaryotes, but its patterns and roles vary significantly among diverse taxa. In fungi, DNA methylation has various effects on diverse biological processes. However, its function in the sexual development of fungi remains unclear. Cordyceps militaris, readily performs sexual reproduction and thus provides a remarkably rich model for understanding epigenetic processes in sexual development. Here, we surveyed the methylome of C. militaris at single-base resolution to assess DNA methylation patterns during sexual development using genomic bisulfite sequencing (BS-Seq). The results showed that approximately 0.4 % of cytosines are methylated, similar to the DNA methylation level (0.39 %) during asexual development. Importantly, we found that DNA methylation in the fungi undergoes global reprogramming during fungal development. Moreover, RNA-Seq analysis indicated that the differentially methylated regions (DMRs) have no correlation with the genes that have roles during fungal sexual development in C. militaris. These results provide a comprehensive characterization of DNA methylation in the sexual development of C. militaris, which will contribute to future investigations of epigenetics in fungi. "
negative,"Discovery of genes related to formothion resistance in oriental fruit fly (Bactrocera dorsalis) by a constrained functional genomics analysis. Artificial selection can provide insights into how insecticide resistance mechanisms evolve in populations. The underlying basis of such phenomena can involve complex interactions of multiple genes, and the resolution of this complexity first necessitates confirmation that specific genes are involved in resistance mechanisms. Here, we used a novel approach invoking a constrained RNA sequencing analysis to refine the discovery of specific genes involved in insecticide resistance. Specifically, for gene discovery, an additional constraint was added to the traditional comparisons of susceptible vs. resistant flies by the incorporation of a line in which insecticide susceptibility was 'recovered' within a resistant line by the removal of insecticide stress. In our analysis, the criterion for the classification of any gene as related to insecticide resistance was based on evidence for differential expression in the resistant line as compared with both the susceptible and recovered lines. The incorporation of this additional constraint reduced the number of differentially expressed genes putatively involved in resistance to 464, compared with more than 1000 that had been identified previously using this same species. In addition, our analysis identified several key genes involved in metabolic detoxification processes that showed up-regulated expression. Furthermore, the involvement of acetylcholinesterase, a known target for modification in insecticide resistance, was associated with three key nonsynonymous amino acid substitutions within our data. In conclusion, the incorporation of an additional constraint using a 'recovered' line for gene discovery provides a higher degree of confidence in genes identified to be involved in insecticide resistance phenomena.  "
positive,"Complexities in Bombyx germ cell formation process revealed by Bm-nosO (a Bombyx homolog of nanos) knockout. Inheritance (sequestration of a localized determinant: germplasm) and zygotic induction are two modes of metazoan primordial germ cell (PGC) specification. vasa and nanos homologs are evolutionarily conserved germline marker genes that have been used to examine the ontogeny of germ cells in various animals. In the lepidopteran insect Bombyx mori, although the lack of vasa homolog (BmVLG) protein localization as well as microscopic observation suggested the lack of germplasm, classical embryo manipulation studies and the localization pattern of Bm-nosO (one of the four nanos genes in Bombyx) maternal mRNA in the egg raised the possibility that an inheritance mode is operating in Bombyx. Here, we generated Bm-nosO knockouts to examine whether the localized mRNA acts as a localized germ cell determinant. Contrary to our expectations, Bm-nosO knockout lines could be established. However, these lines frequently produced abnormal eggs, which failed to hatch, to various extent depending on the individuals. We also found that Bm-nosO positively regulated BmVLG expression at least during embryonic stage, directly or indirectly, indicating that these genes were on the same developmental pathway for germ cell formation in Bombyx. These results suggest that these conserved genes are concerned with stable germ cell production. On the other hand, from the aspect of BmVLG as a PGC marker, we showed that maternal Bm-nosO product(s) as well as early zygotic Bm-nosO activity were redundantly involved in PGC specification; elimination of both maternal and zygotic gene activities (as in knockout lines) resulted in the apparent lack of PGCs, indicating that an inheritance mechanism indeed operates in Bombyx. This, however, together with the fact that germ cells are produced at all in Bm-nosO knockout lines, also suggests the possibility that, in Bombyx, not only this inheritance mechanism but also an inductive mechanism acts in concert to form germ cells or that loss of early PGCs are compensated for by germline regeneration: mechanisms that could enable the evolution of preformation. Thus, Bombyx could serve as an important organism in understanding the evolution of germ cell formation mechanisms; transition between preformation and inductive modes. "
negative,"Isolation of cDNA clones coding for mitochondrial 16S ribosomal RNA from the crustacean Artemia. cDNA clones coding for Artemia mitochondrial 16S ribosomal RNA (rRNA) have been isolated. The clones cover from nucleotide 650 of the RNA molecule to its 3' end. The comparison of Artemia sequence with both vertebrate and invertebrate mitochondrial 16S rRNA sequences has shown the existence of regions of high similarity between them. A model for the secondary structure of the 3' half of Artemia mitochondrial 16S rRNA is proposed. The size of the rRNA molecule has been estimated at 1.35 kb. Despite the similarity of the Artemia gene to insect rRNA in size, sequence and secondary structure, the G + C content of the Artemia gene (42%) is closer to that of mammals than to the insect genes. The number of mitochondria in Artemia has been estimated at 1500 per diploid genome in the cyst and 4000 in the nauplius. In contrast, the amount of mt 16S rRNA is constant at all stages of Artemia development. "
negative,"Trait mapping in diverse arthropods by bulked segregant analysis. Bulked segregant analysis (BSA) is a cross-based method for genetic mapping in sexually reproducing organisms. The method's use of bulked (pooled) samples markedly reduces the genotyping effort associated with traditional linkage mapping studies. Further, it can be applied to species with life histories or physical attributes (as for micro-insects) that render genetic mapping with other methods impractical. Recent studies in both insects and mites have revealed that advanced BSA experimental designs can resolve causal loci to narrow genomic intervals, facilitating follow-up investigations. As high-quality genomes become more widely available, BSA methods are poised to become an increasingly important tool for the rapid mapping of both monogenic and polygenic traits in diverse arthropod species. "
negative,"Genome sequence of the pea aphid Acyrthosiphon pisum. Aphids are important agricultural pests and also biological models for studies of insect-plant interactions, symbiosis, virus vectoring, and the developmental causes of extreme phenotypic plasticity. Here we present the 464 Mb draft genome assembly of the pea aphid Acyrthosiphon pisum. This first published whole genome sequence of a basal hemimetabolous insect provides an outgroup to the multiple published genomes of holometabolous insects. Pea aphids are host-plant specialists, they can reproduce both sexually and asexually, and they have coevolved with an obligate bacterial symbiont. Here we highlight findings from whole genome analysis that may be related to these unusual biological features. These findings include discovery of extensive gene duplication in more than 2000 gene families as well as loss of evolutionarily conserved genes. Gene family expansions relative to other published genomes include genes involved in chromatin modification, miRNA synthesis, and sugar transport. Gene losses include genes central to the IMD immune pathway, selenoprotein utilization, purine salvage, and the entire urea cycle. The pea aphid genome reveals that only a limited number of genes have been acquired from bacteria; thus the reduced gene count of Buchnera does not reflect gene transfer to the host genome. The inventory of metabolic genes in the pea aphid genome suggests that there is extensive metabolite exchange between the aphid and Buchnera, including sharing of amino acid biosynthesis between the aphid and Buchnera. The pea aphid genome provides a foundation for post-genomic studies of fundamental biological questions and applied agricultural problems. "
negative,"Exogenous RNAs for Gene Regulation and Plant Resistance. Recent investigations documented that plants can uptake and process externally applied double-stranded RNAs (dsRNAs), hairpin RNAs (hpRNAs), and small interfering RNAs (siRNAs) designed to silence important genes of plant pathogenic viruses, fungi, or insects. The exogenously applied RNAs spread locally and systemically, move into the pathogens, and induce RNA interference-mediated plant pathogen resistance. Recent findings also provided examples of plant transgene and endogene post-transcriptional down-regulation by complementary dsRNAs or siRNAs applied onto the plant surfaces. Understanding the plant perception and processing of exogenous RNAs could result in the development of novel biotechnological approaches for crop protection. This review summarizes and discusses the emerging studies reporting on exogenous RNA applications for down-regulation of essential fungal and insect genes, targeting of plant viruses, or suppression of plant transgenes and endogenes for increased resistance and changed phenotypes. We also analyze the current understanding of dsRNA uptake mechanisms and dsRNA stability in plant environments. "
negative,PCR primers for the amplification of four insect mitochondrial gene fragments. Insect mitochondrial genome (mtDNA) analysis is a powerful tool for the study of population genetics and phylogenetics. In the past few years primer sequences for the PCR amplification of various insect mtDNA genes have been published. The objectives of this study were (1) present new primer sequences for six insect mitochondrial genes and (2) test primers designed in our laboratory and some previously published primers on a wide range of insects to determine if amplification of the target fragment could be obtained. The primers for the amplification of the two ribosomal RNA gene (16S and 12S rRNA) fragments are universal for insects and related groups; the primers for NADH5 and NADH4 dehydrogenase gene fragments and cytochrome c oxidase I gene fragment are applicable broadly. 
positive,"Characterization of NlHox3, an essential gene for embryonic development in Nilaparvata lugens. Hox genes encode transcriptional regulatory proteins that control axial patterning in all bilaterians. The brown planthopper (BPH), Nilaparvata lugens (Hemiptera: Delphacidae), is a destructive insect pest of rice plants in Asian countries. During analysis of the N. lugens transcriptome, we identified a Hox3-like gene (NlHox3) that was highly and specifically expressed in the embryonic stage. We performed functional analysis on the gene to identify its roles in embryonic development and its potential use as a target in RNA interference (RNAi) based pest control. The sequence analysis showed that NlHox3 was homologous to the Hox3 gene and was most closely related with zen of Drosophila. There were no significant differences in oviposition between the treated and control females after injecting double-stranded RNA of NlHox3 (dsNlHox3) into newly emerged female adult BPHs; however, there was a significant difference in the hatchability of those eggs laid, which no egg from the treated group hatched normally. Injecting female adult BPHs with dsNlHox3 led to necrosis of these offspring embryos, with eye reversal and undeveloped organs, suggesting that NlHox3 was an essential gene for embryonic development and might be a potential target for RNAi-based control of this insect pest. "
negative,"Proteomic analysis of insect molting fluid with a focus on enzymes involved in chitin degradation. Cuticular chitin degradation is extremely important for insect growth and development, which has not been fully understood thus far. One obstacle to understanding this mechanism is the lack of a systematic analysis of the chitinolytic enzymes involved in cuticular chitin degradation. In this study, we used the silkmoth Bombyx mori as a model organism and compared proteomic analyses for larval-pupal (L-P) and pupal-adult (P-A) molting fluids using tandem mass tag quantitative mass spectrometry. There were 195 proteins identified from both L-P and P-A molting fluids. A total of 170 out of 195 proteins were deduced to be secretory and were enriched for GO terms associated with chitin metabolism and proteolysis by using AgriGO. Although the chitinolytic enzymes are encoded by many insect genes, the proteomics analysis unexpectedly showed that only four chitinolytic enzymes with the combination ""211"" were abundant in both molting fluids, namely, two insect GH18 Chitinase family members (ChtI and ChtII), one bacterial-type GH18 Chitinase (Chi-h), and one insect GH20 hexosaminidase (Hex1). A tissue-specific and stage-specific gene expression pattern verified that the ""211"" enzymes are involved in cuticular chitin degradation. This work first demonstrates that specific enzymes ChtI, ChtII, Chi-h, and Hex1 can be assigned to cuticular chitin degradation.  "
positive,"B96Bom encodes a Bombyx mori tyramine receptor negatively coupled to adenylate cyclase. A cDNA encoding a biogenic amine receptor (B96Bom) was isolated from silkworm (Bombyx mori) larvae, and the ligand response of the receptor stably expressed in HEK-293 cells was examined. Tyramine (TA) at 0.1-100 micro m reduced forskolin (10 micro m)-stimulated intracellular cAMP levels by approximately 40%. The inhibitory effect of TA at 1 micro m was abolished by yohimbine and chlorpromazine (each 10 micro m). Although octopamine (OA) also reduced the cAMP levels, the potency was at least two orders of magnitude lower than that of TA. Furthermore, unlabelled TA (IC50 = 5.2 nm) inhibited specific [3H]TA binding to the membranes of B96Bom-transfected HEK-293 cells more potently than did OA (IC50 = 1.4 micro m) and dopamine (IC50 = 1.7 micro m). Taken together with the result of phylogenetic analysis, these findings indicate that the B96Bom receptor is a B. mori TA receptor, which is negatively coupled to adenylate cyclase. The use of this expression system should facilitate physiological studies of TA receptors as well as structure-activity studies of TA receptor ligands. "
positive,"Decapentaplegic function in wing vein development and wing morph transformation in brown planthopper, Nilaparvata lugens. The decapentaplegic (dpp) gene plays a variety of roles in diverse cellular and molecular processes of the growth and development. In insects, dpp is mainly required for dorsal-ventral patterning and appendage formation. The brown planthopper (BPH) Nilaparvata lugens, a major pest of rice, possesses two distinct wing morphs described as long-winged (LW) and short-winged (SW) morphs. With our lab-maintained stable strains of LW and SW BPH, RNA interference (RNAi) was used to research the functions of N. lugens dpp (Nldpp) on wing development. Silencing of Nldpp in the SW strain led to the significant lengthening of the forewing, while Nldpp-knockdown in the LW strain resulted in distorted wings. Moreover, knockdown of Nldpp caused the complete absence of wing veins. During the development of wing-pads, the Nldpp abundance in the terga of the SW strain was significantly higher than that of the LW strain. Through controlling the direction of wing morph transformation, we found that the expression level of Nldpp increased in the NlInR1-knockdown BPH (tending to SW) and abundance of Nldpp declined after dsNlInR2 injection (tending to LW). Our results showed that Nldpp is mainly responsible for the formation and development of veins in BPH. Also, Nldpp can be regulated by NlInR1 / 2 and participate in the wing morph transformation. "
negative,"Detection of Bacillus cereus virulence factors in commercial products of Bacillus thuringiensis and expression of diarrheal enterotoxins in a target insect. We examined isolates from 4 commercial bioinsecticides based on different strains of Bacillus thuringiensis subspecies (kurstaki, israelensis, aizawai, and tenebrionis) for the presence of genes encoding proteins with known enterotoxigenicity (nhe, hbl, cytk, ces) and various other putative virulence genes (piplc, sph, bceT, entFM, entS, entT). The piplc and bceT sequences were present in all the isolates; sph was found in aizawai and israelensis; entFM only in israelensis; and entS in kurstaki, israelensis, and tenebrionis. Our results corroborate previous findings that isolates used in commercial products contain all nhe and hbl component genes but not the ces gene. We ascertained that the cytK gene present in the kurstaki-, israelensis-, and aizawai-based products belongs to the cytK-2 type and not the more toxigenic cytK-1 variant originally isolated from enterotoxic Bacillus cereus. We provide the first evidence that hemolytic (hblA) and nonhemolytic (nheA, nheB, nheC) enterotoxin genes are expressed during septicemia in a target insect. This opens the door for their possible participation in pathogenesis in target insects. If enterotoxins do not contribute to bacterial pathogenesis in target insects, their genes could be deleted from commercial production strains to pre-empt perceptions of public health risks. "
negative,"Genome-wide analysis of odorant-binding proteins and chemosensory proteins in the sweet potato whitefly, Bemisia tabaci. Odorant-binding proteins (OBPs) and chemosensory proteins (CSPs) of insects are thought to play roles in olfactory recognition affecting host choice, copulation, reproduction and other behaviors. Previous descriptions of OBPs and CSPs in the whitefly Bemisia tabaci often provided no or incomplete genetic information. In this study, we present a genome-wide and transcriptome-wide investigation of the OBPs and CSPs in B. tabaci MEAM1 (Middle East-Asia Minor1 species). Eight OBP and 19 CSP genes were identified that covered all previous sequences. Phylogenetic analyses showed that the CSP genes had a lineage-specific expansion (BtabBCSP1, BtabBCSP3, BtabBCSP13, BtabBCSP17, BtabBCSP18 and BtabBCSP19). Expression profiling of OBPs and CSPs by transcriptome sequencing and quantitative real-time polymerase chain reaction (qPCR) revealed that expression patterns differed among developmental stages of B. tabaci MEAM1. Five OBP genes and 11 CSP genes significantly differed between males and females; four of the 19 CSP genes were highly expressed in adults, while two were highly expressed in nymphs. The expression profiles of the OBP and CSP genes in different tissues of B. tabaci MEAM1 adults were analyzed by qPCR. Four OBP genes found in B. tabaci MEAM1 were highly expressed in the head. Conversely, only two CSPs were enriched in the head, while the other six CSPs were specifically expressed in other tissues. Our results provide a foundation for future research on OBPs and CSPs in B. tabaci. "
positive,"The expression of Spodoptera exigua P450 and UGT genes: tissue specificity and response to insecticides. Cytochrome P450 and UDP-glucosyltransferase (UGT) as phase I and phase II metabolism enzymes, respectively, play vital roles in the breakdown of endobiotics and xenobiotics. Insects can increase the expression of detoxification enzymes to cope with the stress from xenobiotics including insecticides. However, the molecular mechanisms for insecticide detoxification in Spodoptera exigua remain elusive, and the genes conferring insecticide metabolisms in this species are less well reported. In this study, 68 P450 and 32 UGT genes were identified. Phylogenetic analysis showed gene expansions in CYP3 and CYP4 clans of P450 genes and UGT33 family of this pest. P450 and UGT genes exhibited specific tissue expression patterns. Insecticide treatments in fat body cells of S. exigua revealed that the expression levels of P450 and UGT genes were significantly influenced by challenges of abamectin, lambda-cyhalothrin, chlorantraniliprole, metaflumizone and indoxacarb. Multiple genes for detoxification were affected in expression levels after insecticide exposures. The results demonstrated that lambda-cyhalothrin, chlorantraniliprole, metaflumizone and indoxacarb induced similar responses in the expression of P450 and UGT genes in fat body cells; eight P450 genes and four UGT genes were co-up-regulated significantly, and no or only a few CYP / UGT genes were down-regulated significantly by these four insecticides. However, abamectin triggered a distinct response for P450 and UGT gene expression; more P450 and UGT genes were down-regulated by abamectin than by the other four compounds. In conclusion, P450 and UGT genes from S. exigua were identified, and different responses to abamectin suggest a different mechanism for insecticide detoxification. "
positive,"Post-embryonic functions of HSP90 in Tribolium castaneum include the regulation of compound eye development. Heat shock protein 90 (HSP90) belongs to a family of conserved chaperons with multiple roles in stress adaptation and development, including spermatogenesis, oogenesis and embryogenesis in insects. In the red flour beetle, Tribolium castaneum, we found that HSP90 is transiently upregulated during larval development, in prepupae, in female pupae and in adults, suggesting multiple post-embryonic roles. We found that silencing HSP90 expression by RNA interference was lethal within 10 days at all developmental stages. Titration experiments revealed that larvae were more susceptible than pupae or beetles. Interestingly, HSP90 silencing in final instar larvae resulted in abnormal pupal phenotypes lacking compound eyes and exhibiting prepupal features, suggesting developmental arrest at the prepupal stage. Our results suggest that HSP90 functions can be expanded beyond the known ones in insect embryogenesis to include roles in post-embryonic development such as the regulation of compound eye development. "
negative,"An Arabidopsis gene homologous to mammalian and insect genes encoding the largest proteasome subunit. A gene encoding a protein with extensive homology to the largest subunit of the multicatalytic proteinase complex (proteasome) has been identified in Arabidopsis thaliana. This gene, referred to as AtPSM30, is entirely encompassed within a previously characterized radiation-induced deletion, which may thus provide the first example of a proteasome null mutation in a higher eukaryote. However, the growth rate and fertility of Arabidopsis plants do not appear to be significantly affected by this mutation, even though disruption experiments in yeast have shown that most proteasome subunits are essential. Analysis of mRNA levels in developing seedlings and mature plants indicates that expression of AtPSM30 is differentially regulated during development and is slightly induced in response to stress, as has been observed for proteasome genes in yeast, Drosophila, and mammals. Southern blot analysis indicates that the Arabidopsis genome contains numerous sequences closely related to AtPSM30, consistent with recent reports of at least two other proteasome genes in Arabidopsis. A comparison of the deduced amino acid sequences for all proteasome genes reported to date suggests that multiple proteasome subunits evolved in eukaryotes prior to the divergence of plants and animals. "
positive,"Structure and expression of the silk adhesive protein Ser2 in Bombyx mori. Sericins are soluble silk components encoded in Bombyx mori by three genes, of which Ser1 and Ser3 have been characterized. The Ser1 and Ser3 proteins were shown to appear later in the last larval instar as the major sericins of cocoon silk. These proteins are, however, virtually absent in the highly adhesive silk spun prior to cocoon spinning, when the larvae construct a loose scaffold for cocoon attachment. We show here that the silk-gland lumen of the feeding last instar larvae contains two abundant adhesive proteins of 230 kDa and 120 kDa that were identified as products of the Ser2 gene. We also describe the sequence, exon-intron structure, alternative splicing and deduced translation products of this gene in the Daizo p50 strain of B. mori. Two mRNAs of 5.7 and 3.1 kb are generated by alternative splicing of the largest exon. The predicted mature proteins contain 1740 and 882 amino acid residues. The repetitive amino acid sequence encoded by exons 9a and 9b is apparently responsible for the adhesiveness of Ser2 products. It has a similar periodic arrangement of motifs containing lysine and proline as a highly adhesive protein of the mussel Mytilus edulis. "
positive,"CNAct-1 gene is differentially expressed in the subtropical mosquito Culex nigripalpus (Diptera: Culicidae), the primary West Nile Virus vector in Florida. Analysis of differentially expressed genes is a common molecular biological tool to investigate changes in mosquito genes after a bloodmeal or parasite exposure. We report here the characterization of a differentially expressed actin gene, CNAct-1, from the subtropical mosquito, Culex nigripalpus Theobald (Diptera: Culicidae). The CNAct-1 genomic clone is 1.525 kb, includes one 66-bp intron, and a 328-bp 3'-untranslated region. The 376-amino acid putative translation product shares high similarity with muscle-specific actin proteins from other insects, including Culex pipiens pipiens L., Aedes aegypti (L.), Anopheles gambiae Giles and Drosophila melanogaster (Meigen). CNAct-1 is expressed in second and third instars, late pupae, and adult females and males. Interestingly, Cx. nigripalpus actin was highly expressed in female mosquito midgut tissue isolated 6-12 h after ingestion of a bloodmeal. This expression profile indicates a unique function for CNAct-1 in midgut processes that are initiated after blood ingestion. "
negative,"Use of electroporation as an option to transform the horn fly, Haematobia irritans: a species recalcitrant to microinjection. The horn fly, Haematobia irritans, is a serious pest of cattle in North America. The control of horn flies has primarily relied on insecticides. However, the heavy use of insecticides has led to the development of insecticide resistance in horn flies. Novel methods to control horn flies are greatly needed. Transgenic technology is an effective tool to genetically modify insects and may lead to novel methods of pest control based on genomic approaches. Here we report a piggyBac-mediated transformation of the horn fly via electroporation. Transformation with a DsRed fluorescent marker protein coding region was verified by PCR analysis of individual fly bodies and pupal cases and sequencing of PCR products. However, Southern blot analysis failed to indicate the DsRed gene was integrated into the horn fly genome. Thus, the electroporation protocol may have caused the DsRed gene to be integrated into bacterial symbionts of the horn fly.  "
negative,"Genome sequence of Aedes aegypti, a major arbovirus vector. We present a draft sequence of the genome of Aedes aegypti, the primary vector for yellow fever and dengue fever, which at approximately 1376 million base pairs is about 5 times the size of the genome of the malaria vector Anopheles gambiae. Nearly 50% of the Ae. aegypti genome consists of transposable elements. These contribute to a factor of approximately 4 to 6 increase in average gene length and in sizes of intergenic regions relative to An. gambiae and Drosophila melanogaster. Nonetheless, chromosomal synteny is generally maintained among all three insects, although conservation of orthologous gene order is higher (by a factor of approximately 2) between the mosquito species than between either of them and the fruit fly. An increase in genes encoding odorant binding, cytochrome P450, and cuticle domains relative to An. gambiae suggests that members of these protein families underpin some of the biological differences between the two mosquito species. "
negative,"DBM-DB: the diamondback moth genome database. The diamondback moth Genome Database (DBM-DB) is a central online repository for storing and integrating genomic data of diamondback moth (DBM), Plutella xylostella (L.). It provides comprehensive search tools and downloadable datasets for scientists to study comparative genomics, biological interpretation and gene annotation of this insect pest. DBM-DB contains assembled transcriptome datasets from multiple DBM strains and developmental stages, and the annotated genome of P. xylostella (version 2). We have also integrated publically available ESTs from NCBI and a putative gene set from a second DBM genome (KONAGbase) to enable users to compare different gene models. DBM-DB was developed with the capacity to incorporate future data resources, and will serve as a long-term and open-access database that can be conveniently used for research on the biology, distribution and evolution of DBM. This resource aims to help reduce the impact DBM has on agriculture using genomic and molecular tools. Database URL: http: /  / iae.fafu.edu.cn / DBM /   "
negative,"A full-length cDNA resource for the pea aphid, Acyrthosiphon pisum. Large collections of full-length cDNAs are important resources for genome annotation and functional genomics. We report the creation of a collection of 50 599 full-length cDNA clones from the pea aphid, Acyrthosiphon pisum. Sequencing from 5' and 3' ends of the clones generated 97 828 high-quality expressed sequence tags, representing approximately 9000 genes. These sequences were imported to AphidBase and are shown to play crucial roles in both automatic gene prediction and manual annotation. Our detailed analyses demonstrated that the full-length cDNAs can further improve gene models and can even identify novel genes that are not included in the current version of the official gene set. This full-length cDNA collection can be utilized for a wide variety of functional studies, serving as a community resource for the study of the functional genomics of the pea aphid. "
negative,"Genome-block expression-assisted association studies discover malaria resistance genes in Anopheles gambiae. The malaria parasite-resistance island (PRI) of the African mosquito vector, Anopheles gambiae, was mapped to five genomic regions containing 80 genes, using coexpression patterns of genomic blocks. High-throughput sequencing identified 347 nonsynonymous single-nucleotide polymorphisms within these genes in mosquitoes from malaria-endemic areas in Kenya. Direct association studies between nonsynonymous single-nucleotide polymorphisms and Plasmodium falciparum infection identified three naturally occurring genetic variations in each of three genes (An. gambiae adenosine deaminase, fibrinogen-related protein 30, and fibrinogen-related protein 1) that were associated significantly with parasite infection. A role for these genes in the resistance phenotype was confirmed by RNA interference knockdown assays. Silencing fibrinogen-related protein 30 increased parasite infection significantly, whereas ablation of fibrinogen-related protein 1 transcripts resulted in mosquitoes nearly free of parasites. The discovered genes and single-nucleotide polymorphisms are anticipated to be useful in the development of tools for malaria control in endemic areas in Africa.  "
negative,"Genome-wide identification, characterization and evolution of cuticular protein genes in the malaria vector Anopheles sinensis (Diptera: Culicidae). Thirteen cuticular protein (CP) families have been recognized in arthropods. In this study, 250 Anopheles sinensis CP genes were identified and named based on genome and transcriptome sequences. They were classified into 10 families based on motifs and phylogenetic analyses. In 11 other insect species, nine had CP numbers > 150 while Apis mellifera and Tribolium castaneum had CP numbers less than 52. The CPs of eight species occupied > 1.4% of the total genomic gene number, whereas in three species the CPs occupied < 1%. The phylogenies for each CP family in An. sinensis were constructed and discussed. The 250 CPs each had 1-8 exons with 144 CPs (57.6%) having two exons. The intron length ranged from 66-3888 bp with 174 introns (54.0%) being 66-100 bp long. Except for two CPs on two contigs, 248 CPs were mapped onto 28 scaffolds with 136 genes (54.4%) restricted to five scaffolds. A total of 107 CPs were clustered and located at 27 loci. The CPR family had the conserved motif GSYSLVEPDGTVRTV. The RR-1 subfamily had an additional 21 amino acid (aa) motifs with the YVADENGF sequence that is common in insects. The RR-2 subfamily had an additional 50 aa motifs with two additional regions RDGDVVKG and G-x(3)-VV. A comparison with 115 orthologous counterparts of An. gambiae CPs suggested purifying selection for all of these genes. This study provides basic information useful for further studies on biological functions of An. sinensis CPs as well as for comparative genomics of insect CPs. "
