category,text
negative,"The mitochondrial genome of the plant bug Apolygus lucorum (Hemiptera: Miridae): Presently known as the smallest in Heteroptera. The complete mitochondrial (mt) genome of the plant bug, Apolygus lucorum, an important cotton pest, has been sequenced and annotated in this study. The entire circular genome is 14 768 bp in size and represents the smallest in presently known heteropteran mt genomes. The mt genome is encoding for two ribosomal RNA (rRNA) genes, 22 transfer RNA (tRNA) genes, 13 protein coding genes and a control region, and the order, content, codon usage and base organization show similarity to a great extent to the hypothetical ancestral model. All protein coding genes use standard initiation codons ATN. Conventional stop codons TAA and TAG have been assigned to the most protein coding genes; however, COIII, ND4 and ND5 genes show incomplete terminator signal (T). All tRNA genes possess the typical clover leaf structure, but the dihydrouridine arm of tRNA(Ser(AGN)) only forms a simple loop. Secondary structure models of rRNA genes are generally in accordance with the former models, although some differences exist in certain parts. Three intergenic spacers have never been found in sequenced mt genomes of Heteroptera. The phylogenetic study based on protein coding genes is largely congruent with previous phylogenetic work. Both Bayesian inference and maximum likelihood analyses highly support the sister relationship of A. lucorum and Lygus lineolaris, and Miridae presents a sister position to Anthocoridae. "
negative,"Comparative genomic analysis and evolution of family-B G protein-coupled receptors from six model insect species. Family-B G protein-coupled receptors (GPCR-Bs) play vital roles in many biological processes, including growth, development and reproduction. However, the evolution and function of GPCR-Bs have been poorly understood in insects. We have identified 87 GPCR-Bs from six model insect species, 20 from Tribolium castaneum, 9 from Apis mellifera, 11 from Bombyx mori, 9 from Acyrthosiphon pisum, 14 from Anopheles gambiae and 24 from Drosophila melanogaster. 22 of them were reported in this study for the first time. Phylogenetic analysis revealed that there are three kinds of evolutionary patterns that occurred among GPCR-Bs during insect evolution: one-to-one orthologous relationships, species-specific expansion and episodic duplication or loss in certain insect lineages. A striking finding was the discovery of a parathyroid hormone receptor like gene (pthrl) in invertebrates, which was independently duplicated in vertebrates and invertebrates, whereas this gene was lost at least twice during insect evolution. These results indicate that PTHRL is possibly divergent in the functions between mammals and insects. The information of family-B GPCRs in nondrosophiline insects has been established, and will promote the further study on the function of these GPCRs and deorphanization of them. On the other hand, this study provides us with multiple function of GPCR-Bs in differential organisms, which will be also the potential attacking targets for new pesticides and drugs. "
negative,"Structural cuticular proteins from arthropods: annotation, nomenclature, and sequence characteristics in the genomics era. The availability of whole genome sequences of several arthropods has provided new insights into structural cuticular proteins (CPs), in particular the distribution of different families, the recognition that these proteins may comprise almost 2% of the protein coding genes of some species, and the identification of features that should aid in the annotation of new genomes and EST libraries as they become available. Twelve CP families are described: CPR (named after the Rebers and Riddiford Consensus); CPF (named because it has a highly conserved region consisting of about forty-four amino acids); CPFL (like the CPFs in a conserved C-terminal region); the TWDL family, named after a picturesque phenotype of one mutant member; four families in addition to TWDL with a preponderance of low complexity sequence that are not member of the families listed above. These were named after particular diagnostic features as CPLCA, CPLCG, CPLCW, CPLCP. There are also CPG, a lepidopteran family with an abundance of glycines, the apidermin family, named after three proteins in Apis mellifera, and CPAP1 and CPAP3, named because they have features analogous to peritrophins, namely one or three chitin-binding domains. Also described are common motifs and features. Four unusual CPs are discussed in detail. Data that facilitated the analysis of sequence variation of single CP genes in natural populations are analyzed. "
positive,"UDP-Glycosyltransferases are involved in imidacloprid resistance in the Asian citrus psyllid, Diaphorina citri (Hemiptera: Lividae). UDP-glycosyltransferases (UGTs), as phase II detoxification enzymes, are widely distributed within living organisms and play vital roles in the biotransformation of endobiotics and xenobiotics in insects. Insects increase the expression of detoxification enzymes to cope with the stress of xenobiotics, including insecticides. However, the roles of UGTs in insecticide resistance are still seldom reported. In this study, two UGT inhibitors, namely, 5-nitrouracil and sulfinpyrazone, were found to synergistically increase the toxicity of imidacloprid in the resistant population of Diaphorina citri. Based on transcriptome data, a total of 17 putative UGTs were identified. Quantitative real-time PCR showed that fourteen of the 17 UGT genes were overexpressed in the resistant population relative to the susceptible population. Using RNA interference technology to knockdown six UGT genes, the results suggested that silencing the selected UGT375A1, UGT383A1, UGT383B1, and UGT384A1 genes dramatically increased the toxicity of imidacloprid in the resistant population. However, silencing the UGT362B1 and UGT379A1 genes did not result in a significant increase in the toxicity of imidacloprid in the resistant population. These findings revealed that some upregulated UGT genes were involved in imidacloprid resistance in D. citri. These results shed some light upon and further our understanding of the mechanisms of insecticide resistance in insects. "
positive,"Feeding-based RNA interference of a trehalose phosphate synthase gene in the brown planthopper, Nilaparvata lugens. The brown planthopper, Nilaparvata lugens, is the most devastating rice insect pest to have given rise to an outbreak in recent years. RNA interference (RNAi) is a technological breakthrough that has been developed as a powerful tool for studying gene function and for the highly targeted control of insect pests. Here, we examined the effects of using a feeding-based RNAi technique to target the gene trehalose phosphate synthase (TPS) in N. lugens. The full-length cDNA of N. lugens TPS (NlTPS) is 3235 bp and has an open reading frame of 2424 bp, encoding a protein of 807 amino acids. NlTPS was expressed in the fat body, midgut and ovary. Quantitative real-time PCR (qRT-PCR) analysis revealed that NlTPS mRNA is expressed continuously with little change during the life of the insect. Efficient silencing of the TPS gene through double-stranded RNA (dsRNA) feeding led to rapid and significant reduction levels of TPS mRNA and enzymatic activity. Additionally, the development of N. lugens larvae that had been fed with the dsRNA was disturbed, resulting in lethality, and the cumulative survival rates dropped to 75.56, 64.44, 55.56 and 40.00% after continuous ingestion of 0.5 µg / µl dsRNA for 2, 4, 7 and 10 days, respectively. These values were significantly lower than those of the insects in the control group, suggesting that NlTPS dsRNA may be useful as a means of insect pest control. "
negative,"The last bastion? X chromosome genotyping of Anopheles gambiae species pair males from a hybrid zone reveals complex recombination within the major candidate 'genomic island of speciation'. Speciation with gene flow may be aided by reduced recombination helping to build linkage between genes involved in the early stages of reproductive isolation. Reduced recombination on chromosome X has been implicated in speciation within the Anopheles gambiae complex, species of which represent the major Afrotropical malaria vectors. The most recently diverged, morphologically indistinguishable, species pair, A. gambiae and Anopheles coluzzii, ubiquitously displays a 'genomic island of divergence' spanning over 4 Mb from chromosome X centromere, which represents a particularly promising candidate region for reproductive isolation genes, in addition to containing the diagnostic markers used to distinguish the species. Very low recombination makes the island intractable for experimental recombination studies, but an extreme hybrid zone in Guinea Bissau offers the opportunity for natural investigation of X-island recombination. SNP analysis of chromosome X hemizygous males revealed: (i) strong divergence in the X-island despite a lack of autosomal divergence; (ii) individuals with multiple-recombinant genotypes, including likely double crossovers and localized gene conversion; (iii) recombination-driven discontinuity both within and between the molecular species markers, suggesting that the utility of the diagnostics is undermined under high hybridization. The largely, but incompletely protected nature of the X centromeric genomic island is consistent with a primary candidate area for accumulation of adaptive variants driving speciation with gene flow, while permitting some selective shuffling and removal of genetic variation. "
negative,"The mitochondrial control region of blowflies (Diptera: Calliphoridae): a hot spot for mitochondrial genome rearrangements. The family Calliphoridae consists of myiasis-causing flies, including species of economic, forensic, and medical importance. In this study, the complete control regions (CRs) of mitochondrial DNA from 15 calliphorid species were sequenced and structurally characterized. The CRs had a high content of adenines (A) and thymines (T) and varied in length from 854 to 2,018 bp, showing intraspecific variations in sequence and length. Two major domains were identified: the conserved domain containing conserved sequence blocks and cis-regulatory structures that may be related to the transcription and the origin of replication of mitochondrial DNA, and the variable domain, containing high sequence and length variation. Within the variable domain, duplication of the tRNA(Ile) gene, previously reported for three Chrysomya species, was identified in two more species of this genus and in two species of two other genera. The structural characterization shows the plasticity of the mitochondrial genome in dipterans. The organizational similarities of the duplicated region found in different species and the possible origin of the duplicated genes are discussed. "
negative,"Genomic inference accurately predicts the timing and severity of a recent bottleneck in a nonmodel insect population. The analysis of molecular data from natural populations has allowed researchers to answer diverse ecological questions that were previously intractable. In particular, ecologists are often interested in the demographic history of populations, information that is rarely available from historical records. Methods have been developed to infer demographic parameters from genomic data, but it is not well understood how inferred parameters compare to true population history or depend on aspects of experimental design. Here, we present and evaluate a method of SNP discovery using RNA sequencing and demographic inference using the program δaδi, which uses a diffusion approximation to the allele frequency spectrum to fit demographic models. We test these methods in a population of the checkerspot butterfly Euphydryas gillettii. This population was intentionally introduced to Gothic, Colorado in 1977 and has as experienced extreme fluctuations including bottlenecks of fewer than 25 adults, as documented by nearly annual field surveys. Using RNA sequencing of eight individuals from Colorado and eight individuals from a native population in Wyoming, we generate the first genomic resources for this system. While demographic inference is commonly used to examine ancient demography, our study demonstrates that our inexpensive, all-in-one approach to marker discovery and genotyping provides sufficient data to accurately infer the timing of a recent bottleneck. This demographic scenario is relevant for many species of conservation concern, few of which have sequenced genomes. Our results are remarkably insensitive to sample size or number of genomic markers, which has important implications for applying this method to other nonmodel systems.  "
negative,"The piggyBac transposon mediates germ-line transformation in the Oriental fruit fly and closely related elements exist in its genome. Germ-line transformation of a white eye strain of the Oriental fruit fly, Bactrocera dorsalis, was achieved with the piggyBac vector, derived from a transposon originally isolated from the cabbage looper moth, Trichoplusia ni. The vector was marked with the medfly white+ gene cDNA, and three transgenic lines were identified at a frequency of approximately 2% per fertile G0. Vector integrations were verified by Southern DNA hybridization, which also revealed the presence of endogenous genomic elements closely related to piggyBac. Approximately 10-20 elements per genome were evident in several B. dorsalis strains, and sequence analysis of 1.5 kb gene amplification products from two wild strains and the white eye host strain indicated 95% nucleotide and 92% amino acid sequence identity among resident elements and the T. ni element. PiggyBac was not evident by hybridization in other tephritid species, or insects previously transformed with the transposon. This is the first discovery of piggyBac beyond T. ni, and its existence in a distantly related species has important implications for the practical use of the vector and insects transformed with it. "
negative,"Genome-wide annotation and comparative analysis of cuticular protein genes in the noctuid pest Spodoptera litura. Insect cuticle is considered an adaptable and versatile building material with roles in the construction and function of exoskeleton. Its physical properties are varied, as the biological requirements differ among diverse structures and change during the life cycle of the insect. Although the bulk of cuticle consists basically of cuticular proteins (CPs) associated with chitin, the degree of cuticular sclerotization is an important factor in determining its physical properties. Spodoptera litura, the tobacco cutworm, is an important agricultural pest in Asia. Compared to the domestic silkworm, Bombyx mori, another lepidopteran whose CP genes have been well annotated, S. litura has a shorter life cycle, hides in soil during daytime beginning in the 5th instar and is exposed to soil in the pupal stage without the protection of a cocoon. In order to understand how the CP genes may have been adapted to support the characteristic life style of S. litura, we searched its genome and found 287 putative cuticular proteins that can be classified into 9 CP families (CPR with three groups (RR-1, RR-2, RR-3), CPAP1, CPAP3, CPF, CPFL, CPT, CPG, CPCFC and CPLCA), and a collection of unclassified CPs named CPH. There were also 112 cuticular proteins enriched in Histidine residues with content varying from 6% to 30%, comprising many more His-rich cuticular proteins than B. mori. A phylogenetic analysis between S. litura, M. sexta and B. mori uncovered large expansions of RR-1 and RR-2 CPs, forming large gene clusters in different regions of S. litura chromosome 9. We used RNA-seq analysis to document the expression profiles of CPs in different developmental stages and tissues of S. litura. The comparative genomic analysis of CPs between S. litura and B. mori integrated with the unique behavior and life cycle of the two species offers new insights into their contrasting ecological adaptations. "
negative,"Cloning and rescue of the genome of Bombyx mori bidensovirus, and characterization of a recombinant virus. BACKGROUND: Bombyx mori bidensovirus (BmBDV), which belongs to the Bidnaviridae family established by the International Committee on Taxonomy of Viruses in 2011, was the first bidensovirus identified in insects. The structure of BmBDV is similar to that of parvoviruses, while its replication is similar to that of adenoviruses. Although BmBDV has the potential to be used as a tool in biological pest control and as an expression vector, virus rescue has been a bottleneck in the application of this virus. METHODS: In this study, we constructed a full-length genomic clone of BmBDV and showed that its terminal structure was restored. A recombinant BmBDV that expressed the green fluorescence protein (GFP) gene was constructed. Then, BmN cells, which are an ovarian cell line, were co-transfected with the linearized genome using continuous culture and expanded cell culture methods. RESULTS: The results showed that the GFP gene was expressed successfully, and that cell lesions occurred in virus-infected cells. Furthermore, typical densonucleosis viruses were observed in reinfected silkworm larvae and larval midgut tissues infected by BmBDV, as evidenced by the emission of green fluorescence. CONCLUSIONS: Overall, these results suggest that the virus could be rescued from the infected BmN cells after co-transfection with the linear full length virus genome. "
positive,"The function of spineless in antenna and wing development of the brown planthopper, Nilaparvata lugens. A wide array of sensilla are distributed on insect antennae, and they play a variety of important roles. Rice planthoppers, destructive pests on rice, have a unique antenna sensilla structure called the 'sensory plaque organ'. The spineless (ss) gene encodes a bHLH-PAS transcription factor and plays a key role in antenna development. In the current study, a 3029 bp full-length cDNA of the Nilaparvata lugens ss gene (Nlss) was cloned, and it encodes 654 amino acid residues. The highest level of Nlss expression was detected in the thorax of fourth-instar nymphs. Knockdown of Nlss in nymphs led to a decrease in the number and size of plaque organs. Moreover, the flagella of the treated insects were poorly developed, wilted, and even dropped off from the pedicel. Nlss-knockdown also resulted in twisted wings in both long-winged and short-winged brown planthoppers. Y-type olfactometer analyses indicated that antenna defects originating from Nlss depletion resulted in less sensitivity to host volatiles. This study represents the first report of the characteristics and functions of Nlss in N. lugens antenna and wing development and illuminates the function of the plaque organ of N. lugens in host volatile perception. "
negative,"CRISPR / Cas9 mediated genome editing of Helicoverpa armigera with mutations of an ABC transporter gene HaABCA2 confers resistance to Bacillus thuringiensis Cry2A toxins. High levels of resistance to Bt toxin Cry2Ab have been identified to be genetically linked with loss of function mutations of an ABC transporter gene (ABCA2) in two lepidopteran insects, Helicoverpa armigera and Helicoverpa punctigera. To further confirm the causal relationship between the ABCA2 gene (HaABCA2) and Cry2Ab resistance in H. armigera, two HaABCA2 knockout strains were created from the susceptible SCD strain with the CRISPR / Cas9 genome editing system. One strain (SCD-A2KO1) is homozygous for a 2-bp deletion in exon 2 of HaABCA2 created by non-homologous end joining (NHEJ). The other strain (SCD-A2KO2) is homozygous for a 5-bp deletion in exon 18 of HaABCA2 made by homology-directed repair (HDR), which was produced to mimic the r2 resistance allele of a field-derived Cry2Ab-resistant strain from Australia. Both knockout strains obtained high levels of resistance to both Cry2Aa (>120-fold) and Cry2Ab (>100-fold) compared with the original SCD strain, but no or very limited resistance to Cry1Ac (<4-fold). Resistance to Cry2Ab in both knockouts is recessive, and genetic complementary tests confirmed Cry2Ab resistance alleles are at the same locus (i.e. HaABCA2) for the two strains. Brush border membrane vesicles (BBMVs) of midguts from both knockout strains lost binding with Cry2Ab, but maintained the same binding with Cry1Ac as the SCD strain. In vivo functional evidence from this study demonstrates knockout of HaABCA2 confers high levels of resistance to both Cry2Aa and Cry2Ab, confirming that HaABCA2 plays a key role in mediating toxicity of both Cry2Aa and Cry2Ab against H. armigera. "
negative,"Genes and genomic processes underpinning the social lives of ants. The >15000 ant species are all highly social and show great variation in colony organization, complexity and behavior. The mechanisms by which such sociality evolved, as well as those underpinning the elaboration of ant societies since their ∼140 million year old common ancestor, have long been pondered. Here, we review recent insights generated using various genomic approaches. This includes understanding the molecular mechanisms underlying caste differentiation and the diversity of social structures, studying the impact of eusociality on genomic evolutionary rates, and investigating gene expression changes associated with differences in lifespan between castes. Furthermore, functional studies involving RNAi and CRISPR have recently been successfully applied to ants, opening the door to exciting research that promises to revolutionize the understanding of the evolution and diversification of social living. "
positive,"RNA Interference in the Tobacco Hornworm, Manduca sexta, Using Plastid-Encoded Long Double-Stranded RNA. RNA interference (RNAi) is a promising method for controlling pest insects by silencing the expression of vital insect genes to interfere with development and physiology; however, certain insect Orders are resistant to this process. In this study, we set out to test the ability of in planta-expressed dsRNA synthesized within the plastids to silence gene expression in an insect recalcitrant to RNAi, the lepidopteran species, Manduca sexta (tobacco hornworm). Using the Manduca vacuolar-type H+ ATPase subunit A (v-ATPaseA) gene as the target, we first evaluated RNAi efficiency of two dsRNA products of different lengths by directly feeding the in vitro-synthesized dsRNAs to M. sexta larvae. We found that a long dsRNA of 2222 bp was the most effective in inducing lethality and silencing the v-ATPaseA gene, when delivered orally in a water droplet. We further transformed the plastid genome of the M. sexta host plant, Nicotiana tabacum, to produce this long dsRNA in its plastids and performed bioassays with M. sexta larvae on the transplastomic plants. In the tested insects, the plastid-derived dsRNA had no effect on larval survival and no statistically significant effect on expression of the v-ATPaseA gene was observed. Comparison of the absolute quantities of the dsRNA present in transplastomic leaf tissue for v-ATPaseA and a control gene, GFP, of a shorter size, revealed a lower concentration for the long dsRNA product compared to the short control product. We suggest that stability and length of the dsRNA may have influenced the quantities produced in the plastids, resulting in inefficient RNAi in the tested insects. Our results imply that many factors dictate the effectiveness of in planta RNAi, including a likely trade-off effect as increasing the dsRNA product length may be countered by a reduction in the amount of dsRNA produced and accumulated in the plastids. "
negative,"Characterization of the complete genome segments from BmCPV-SZ, a novel  Bombyx mori  cypovirus 1 isolate. A novel Bombyx mori cypovirus 1 isolated from infected silkworm larvae and tentatively assigned as Bombyx mori cypovirus 1 isolate Suzhou (BmCPV-SZ). The complete nucleotide sequences of genomic segments S1-S10 from BmCPV-SZ were determined. All segments possessed a single open reading frame; however, bioinformatic evidence suggested a short overlapping coding sequence in S1. Each BmCPV-SZ segment possessed the conserved terminal sequences AGUAA and GUUAGCC at the 5' and 3' ends, respectively. The conserved A / G at the -3 position in relation to the AUG codon could be found in the BmCPV-SZ genome, and it was postulated that this conserved A / G may be the most important nucleotide for efficient translation initiation in cypoviruses (CPVs). Examination of the putative amino acid sequences encoded by BmCPV-SZ revealed some characteristic motifs. Homology searches showed that viral structural proteins VP1, VP3, and VP4 had localized homologies with proteins of Rice ragged stunt virus , a member of the genus Oryzavirus within the family Reoviridae. A phylogenetic tree based on RNA-dependent RNA polymerase sequences demonstrated that CPV is more closely related to Rice ragged stunt virus and Aedes pseudoscutellaris reovirus than to other members of Reoviridae, suggesting that they may have originated from common ancestors. "
negative,"From the Cover: Directed, efficient, and versatile modifications of the Drosophila genome by genomic engineering. With the completion of genome sequences of major model organisms, increasingly sophisticated genetic tools are necessary for investigating the complex and coordinated functions of genes. Here we describe a genetic manipulation system termed ""genomic engineering"" in Drosophila. Genomic engineering is a 2-step process that combines the ends-out (replacement) gene targeting with phage integrase phiC31-mediated DNA integration. First, through an improved and modified gene targeting method, a founder knock-out line is generated by deleting the target gene and replacing it with an integration site of phiC31. Second, DNA integration by phiC31 is used to reintroduce modified target-gene DNA into the native locus in the founder knock-out line. Genomic engineering permits directed and highly efficient modifications of a chosen genomic locus into virtually any desired mutant allele. We have successfully applied the genomic engineering scheme on 6 different genes and have generated at their loci more than 70 unique alleles. "
negative,"Isolation and characterization of microsatellite markers from the Mediterranean fruit fly, Ceratitis capitata: cross-species amplification in other Tephritidae species reveals a varying degree of transferability. The Mediterranean fruit fly, Ceratitis capitata, is a pest of major economic importance and has become a model for the development of SIT control programs for insect pests. Significant information has been accumulated on classical and population genetics of this species during the past 2 decades. However, the availability of molecular markers is limited. Here, we present the isolation and characterization of 159 microsatellite clones and the development of 108 polymorphic microsatellite markers for this insect pest. Mapping by in situ hybridization to polytene chromosomes of 21 microsatellite clones enriched the cytogenetic map that was previously constructed by our group. The enriched map provides a large number of STSs for future genome mapping projects. Cross-species amplification of these microsatellite loci in 12 Tephritidae species and sequence analysis of several amplification products indicated a varying degree of transferability and their possible usefulness as molecular and genetic markers in these species where genetic and molecular tools are limited. "
negative,"The genome sequence of a novel RNA virus in Adelphocoris suturalis. The complete genome of a novel virus found in Adelphocoris suturalis was determined by RNA-seq and named Adelphocoris suturalis-associated virus 1 (ASV1). ASV1 has a single-stranded RNA genome of 10,845 nucleotides in length and contains five putative open reading frames (ORFs). ORF1 encodes a polypeptide of 2592 amino acids (aa) and contains four conserved domains: a viral RNA methyltransferase domain, an FtsJ-like methyltransferase domain, a viral RNA helicase domain and an RNA-dependent RNA polymerase domain. ORF2, ORF3, ORF4 and ORF5 encode polypeptides of 190, 461, 103 and 159 aa, respectively, of which only ORF5 contains a conserved domain, the Tobacco mosaic virus-coat superfamily. Phylogenetic analysis with the deduced amino acid sequences indicated that ASV1 clusters with the Drosophila-related Boutonnet virus. The similar genomic structure and high bootstrap value identified in the maximum-likelihood tree suggest that ASV1 (possibly alongside Boutonnet virus) could be considered the prototype of a new taxon of unclassified insect viruses. The prevalence of ASV1 infection in wild populations of A. suturalis was at a low level (6.60%, 14 positives from 212 samples). "
negative,"Distribution of Anopheles daciae and other Anopheles maculipennis complex species in Serbia. Malaria is one of the most severe health problems facing the world today. Until the mid-twentieth century, Europe was an endemic area of malaria, with the Balkan countries being heavily infested. Sibling species belonging to the Anopheles maculipennis complex are well-known as effective vectors of Plasmodium in Europe. A vast number of human malaria cases in the past in the former Yugoslavia territory have stressed the significance of An. maculipennis complex species as primary and secondary vectors. Therefore, the present study evaluates the species composition, geographic distribution and abundance of these malaria vector species. Mosquitoes were collected in the northern Serbian province of Vojvodina and analysed by PCR-RFLP, multiplex PCR and sequencing of the ITS2 intron of genomic rDNA. Four sibling species of the An. maculipennis complex were identified. Both larvae and adults of the recently described species An. daciae were identified for the first time in Serbia. In 250 larval samples, 109 (44%) An. messeae, 90 (36%) An. maculipennis s.s., 33 (13%) An. daciae and 18 (7%) An. atroparvus were identified. In adult collections, 81 (47%) An. messeae, 55 (32%) An. daciae, 33 (19%) An. maculipennis s.s., and 3 (2%) An. atroparvus were recorded. The most abundant species in Vojvodina was An. messeae, whereas An. atroparvus was confirmed a rare species in all parts. Since this species is a potentially, highly competent malarial vector, low population density could be crucial to prevent a new establishment of endemic malaria transmission in Serbia. "
positive,"Wing defects in Drosophila xenicid mutant clones are caused by C-terminal deletion of additional sex combs (Asx). BACKGROUND: The coordinated action of genes that control patterning, cell fate determination, cell size, and cell adhesion is required for proper wing formation in Drosophila. Defects in any of these basic processes can lead to wing aberrations, including blisters. The xenicid mutation was originally identified in a screen designed to uncover regulators of adhesion between wing surfaces [1]. PRINCIPAL FINDINGS: Here, we demonstrate that expression of the betaPS integrin or the patterning protein Engrailed are not affected in developing wing imaginal discs in xenicid mutants. Instead, expression of the homeotic protein Ultrabithorax (Ubx) is strongly increased in xenicid mutant cells. CONCLUSION: Our results suggest that upregulation of Ubx transforms cells from a wing blade fate to a haltere fate, and that the presence of haltere cells within the wing blade is the primary defect leading to the adult wing phenotypes observed. "
negative,"De novo transcriptome analysis and highly sensitive digital gene expression profiling of Calliphora vicina (Diptera: Calliphoridae) pupae using MACE (Massive Analysis of cDNA Ends). Determining a post-mortem interval using the weight or length of blow fly larvae to calculate the insect's age is well established. However, to date, there are only a handful studies dealing with age estimation of blow fly pupae, in which weight or length cannot be used as a relevant parameter. The analysis of genetic markers, which indicate a certain developmental stage, can extend the period for a successful post-mortem interval determination. In order to break new ground in the field of age determination of forensic relevant blow flies, we performed a de novo transcriptome analysis of Calliphora vicina pupae at 15 different developmental stages. Obtained data serve as base to establish molecular age determination techniques. We used a new, deeper, and more cost-effective digital gene expression profiling method called MACE (Massive Analysis of cDNA Ends). We generated 15 libraries out of 15 developmental stages, with 3-8 million reads per library. In total, 53,539 distinct transcripts were detected, and 7548 were annotated to known insect genes. The analysis provides high-resolution gene expression profiles of all covered transcripts, which were used to identify differentially expressed genetic markers as candidates for a molecular age estimation of C. vicina pupae. Moreover, the analysis allows insights into gene activity of pupal development and the relationship between different genes interesting for insect development in general.  "
negative,"Expression of heterologous promoters in Lutzomyia longipalpis and Phlebotomus papatasi (Diptera: Psychodidae) cell lines. To establish a transient expression system for genes introduced into sand fly cell lines, we tested the expression of the luciferase reporter gene under control of different promoters. Towards this end, we lipofected cell lines obtained from New and Old World sand flies, LL-5 from Lutzomyia longipalpis Lutz & Neiva and PP-9 from Phlebotomus papatasi Scopoli, respectively. The relative levels of luciferase expression were studied under control of Drosophila melanogaster Meigen heat shock protein 70 (hsp70), human cytomegalovirus, simian virus 40 or Junonia coenia (Hübner) densovirus (P9) promoters. The Drosophila heat shock protein 70 promoter, originating from insect genes, functioned as a strong promoter in both cell lines. Promoters from the different virus genes also were capable of driving transgene expression in both cell lines. "
negative,"Tangible benefits of the aphid Acyrthosiphon pisum genome sequencing for aphid proteomics: Enhancements in protein identification and data validation for homology-based proteomics. Homology-driven proteomics promises to reveal functional biology in insects with sparse genome sequence information. A proteomics study comparing plant virus transmission competent and refractive genotypes of the aphid Schizaphis graminum isolated numerous candidate proteins involved in virus transmission, but limited genome sequence information hampered their identification. The complete genome of the pea aphid, Acyrthosiphon pisum, released in 2008, enabled us to double the number of protein identifications beyond what was possible using available EST libraries and other insect sequences. This was concomitant with a dramatic increase of the number of MS and MS / MS peptide spectra matching the genome-derived protein sequence. LC-MS / MS proved to be the most robust method of peptide detection. Cross-matching spectral data to multiple EST sequences and error tolerant searching to identify amino acid substitutions enhanced the percent coverage of the Schizaphis graminum proteins. 2-D electrophoresis provided the protein pI and MW which enabled the refinement of the candidate protein selection and provided a measure of protein abundance when coupled to the spectral data. Thus, the homology-based proteomics pipeline for insects should include efforts to maximize the number of peptide matches to the protein to increase certainty in protein identification and relative protein abundance. "
negative,"DEC: a new miniature inverted-repeat transposable element from the genome of the beetle Tenebrio molitor. In this paper we describe a novel family of miniature inverted-repeat transposable elements (MITEs), named DEC, isolated from the genome of the beetle Tenebrio molitor. These elements are highly reiterated and their number is estimated to be around 3500 per haploid genome. Two of them have been isolated and the two sequences are 84% identical. Like other MITEs, they are characterized by their small size, their A + T richness, the presence of terminal inverted repeats and the absence of open reading frames. These data suggest that MITEs are probably widely distributed in arthropods. "
positive,"Hydrocarbons catalysed by TmCYP4G122 and TmCYP4G123 in Tenebrio molitor modulate the olfactory response of the parasitoid Scleroderma guani. Hydrocarbons (HCs) present on the epicuticle of terrestrial insects are not only used to reduce water loss but are also used as chemical signals. The cytochrome p450 CYP4G gene is essential for HC biosynthesis in some insects. However, its function in Tenebrio molitor is unknown. Moreover, it is not yet known whether CYP4G of a host can modulate the searching behaviours of its parasitoid. Here, we explore the function of the TmCYP4G122 and CYP4G123 genes in T. molitor. The TmCYP4G122 and CYP4G123 transcripts could be detected in all developmental stages. Their expression was higher in the fat body and abdominal cuticle than in the gut. Their transcript levels in mature larvae under desiccation stress [relative humidity (RH) < 5%] was significantly higher than that in the control (RH = 70%). Injection of dsCYP4G122 and dsCYP4G123 caused a reduction in HC biosynthesis and was associated with increased susceptibility to desiccation. Individuals of the parasitoid Scleroderma guani that emerged from mealworm pupae showed host preference for normal pupae whereas S. guani that emerged from pupae lacking CYP4G122 or / and CYP4G123 lost this searching preference. The current results confirm that CYP4G122 and CYP4G123 regulate the biosynthesis of HCs and modulate the olfactory response of its parasitoid S. guani. "
positive,"Native subunit composition of two insect nicotinic receptor subtypes with differing affinities for the insecticide imidacloprid. Neonicotinoid insecticides, such as imidacloprid, are selective agonists of insect nicotinic acetylcholine receptors (nAChRs) and are used extensively to control a variety of insect pest species. The brown planthopper (Nilaparvata lugens), an insect pest of rice crops throughout Asia, is an important target species for control with neonicotinoid insecticides such as imidacloprid. Studies with nAChRs purified from N. lugens have identified two [(3)H]imidacloprid binding sites with different affinities (K(d) = 3.5 + / - 0.6 pM and 1.5 + / - 0.2 nM). Co-immunoprecipitation studies with native preparations of N. lugens nAChRs, using subunit-selective antisera, have demonstrated the co-assembly of Nlalpha1, Nlalpha2 and Nlbeta1 subunits into one receptor complex and of Nlalpha3, Nlalpha8 and Nlbeta1 into another. Immunodepletion of Nlalpha1 or Nlalpha2 subunits resulted in the selective loss of the lower affinity imidacloprid binding site, whereas immunodepletion of Nlalpha3 or Nlalpha8 caused the selective loss of the high-affinity site. Immunodepletion of Nlbeta1 resulted in a complete absence of specific imidacloprid binding. In contrast, immunodepletion with antibodies selective for other N. lugens nAChR subunits (Nlalpha4, Nlalpha6, Nlalpha7 and Nlbeta2) had no significant effect on imidacloprid binding. Taken together, these data suggest that nAChRs containing Nlalpha1, Nlalpha2 and Nlbeta1 constitute the lower affinity binding site, whereas nAChRs containing Nlalpha3, Nlalpha8 and Nlbeta1 constitute the higher affinity binding site for imidacloprid in N. lugens. "
