category,text
positive,"Downregulation of female doublesex expression by oral-mediated RNA interference reduces number and fitness of Anopheles gambiae adult females. BACKGROUND: Mosquito-borne diseases affect millions worldwide, with malaria alone killing over 400 thousand people per year and affecting hundreds of millions. To date, the best strategy to prevent the disease remains insecticide-based mosquito control. However, insecticide resistance as well as economic and social factors reduce the effectiveness of the current methodologies. Alternative control technologies are in development, including genetic control such as the sterile insect technique (SIT). The SIT is a pivotal tool in integrated agricultural pest management and could be used to improve malaria vector control. To apply the SIT and most other newer technologies against disease transmitting mosquitoes, it is essential that releases are composed of males with minimal female contamination. The removal of females is an essential requirement because released females can themselves contribute towards nuisance biting and disease transmission. Thus, females need to be eliminated from the cohorts prior to release. Manual separation of Anopheles gambiae pupae or adult mosquitoes based on morphology is time consuming, is not feasible on a large scale and has limited the implementation of the SIT technique. The doublesex (dsx) gene is one of the effector switches of sex determination in the process of sex differentiation in insects. Both males and females have specific splicing variants that are expressed across the different life stages. Using RNA interference (RNAi) to reduce expression of the female specific (dsxF) variant of this gene has proven to have detrimental effects to the females in other mosquito species, such as Aedes aegypti. We tested oral RNAi on dsx (AgdsxF) in An. gambiae. METHODS: We studied the expression pattern of the dsx gene in the An. gambiae G3 strain. We knocked down AgdsxF expression in larvae through oral delivery of double stranded RNA (dsRNA) produced by bacteria and observed its effects in adults. RESULTS: Our results show that feeding of AgdsxF dsRNA can effectively reduce (> 66%) the mRNA of female dsx transcript and that there is a concomitant reduction in the number of female larvae that achieve adulthood. Control groups produced 52% (± 3.9% SE) of adult males and 48% (± 4.0% SE) females, while AgdsxF dsRNA treated groups had 72.1% (± 4.0% SE) males vs 27.8% females (± 3.3% SE). In addition, the female adults produce fewer progeny, 37.1% (± 8.2% SE) less than the controls. The knockdown was sex-specific and had no impact on total numbers of viable male adults, in the male dsx transcripts or male fitness parameters such as longevity or body size. CONCLUSIONS: These findings indicate that RNAi could be used to improve novel mosquito control strategies that require efficient sex separation and male-only release of An. gambiae by targeting sex determination genes such as AgdsxF. The advantages of using RNAi in a controlled setting for mosquito rearing are numerous, as the dose and time of exposure are controlled, and the possibility of off-target effects and the waste of female production would be significantly reduced. "
negative,"Novel events associated with phenotypic reversion of a P element mutant in Drosophila melanogaster. Transposable P elements have been used extensively for Drosophila mutagenesis. While their mutagenic activity has long been recognized, the mechanisms by which P elements cause mutations are varied and not completely understood. We describe here an experiment to replace a P element at vestigial (vg) that caused a strong mutant phenotype (P[21-3]) with a P element (P[21]) known to produce a very weak phenotype when inserted at vg. In addition to testing the feasibility of P element replacements at vg, our investigation led to the production of 7 new vg alleles and 1 apparent second site suppressor. All the vg21-3 revertants that we recovered had a P element inserted into the first exon of vg at the same location and in the same orientation as the original element in vg21-3, providing a unique opportunity to study the mechanism of transposon mutagenesis. A majority of the revertants arose from a previously described event: internal deletion of P sequences, including the P promoter. In addition, 3 novel reversions of the vg21-3 wing phenotype were recovered. The wings of homozygous vg21r36 flies were normal. However, vg21r36 in combination with a deletion of the vg locus exhibited a strong mutant wing phenotype. This was surprising, because the P element insertion in vg21r36 was very similar to that found in the vg21 allele, which showed only slight nicking of the wings in combination with a deletion. In vg21r4, reversion was caused by a tandem insertion of P[21] and the original P[21-3] element present in vg21-3. Finally, the vg21r7 revertant had a P[21-3] insert at vg and 3 additional P elements elsewhere in the genome. We hypothesize that reversion in the 3 novel cases might be caused by P repressor produced by an element at vg or, in the case of vg21r7, elsewhere in the genome. This raises an interesting aspect of P element evolution. While P transposons produce mutations that might prove deleterious to their host, their success in invading the genome of D. melanogaster may be explained by their ability to silence those same mutations by a range of repressor-producing elements. "
negative,"Genome sequences of Photorhabdus luminescens strains isolated from entomopathogenic nematodes from southern India. We report here draft whole genome sequences of three novel strains of Photorhabdus luminescens of 5.2-5.3 Mbps in size, and with a G + C content of 42.5% (each). Symbiotic γ-proteobacteria belonging to the genera, Photorhabdus (Family: Enterobacteriaceae) with their natural vectors, the entomopathogenic nematodes (EPN) (Phylum: Nematoda; Order: Rhabditida; Family: Heterorhabditidae), have emerged as important biological control agents of insect pests, and are capable of production and delivery of diverse compounds to influence host biology [1], [2], [3]. Analysis of these genomes is expected to provide enhanced insight into mechanisms of virulence, insecticidal toxin genetic diversity, antibiotic resistance and monoxenicity. The nucleotide sequence information for the three strains NBAII PLHb105, NBAII HiPL101 and NBAII H75HRPL105 has been deposited in NCBI Nucleotide database and is accessible via AZAB00000000, JTHJ00000000 and JXUR00000000 accession numbers respectively.  "
negative,"Complete mitochondrial genomes of four entomopathogenic nematode species of the genus Steinernema. BACKGROUND: Nematodes belonging to the genus Steinernema are insect parasites and are used as effective biological agents against soil-dwelling insect pests. Although the full nuclear genomes of multiple Steinernema species have become available recently, mitochondrial genome information for the genus is limited. In this study, we sequenced the complete mitochondrial genomes of four species of Steinernema and analysed their structure, codon usage and phylogenetic relationships. RESULTS: Mitochondrial genomes of Steinernema carpocapsae, S. glaseri, S. kushidai and S. litorale comprised 13,924, 13,851, 15,182 and 21,403 bp, respectively, with highly AT-rich nucleotide contents (AT ratio of 71.05-76.76 %). All the expected genes, including 12 protein-coding genes (encoding ATP6, CYTB, COX1-3, ND1-6 and ND4L), two rRNA genes and 22 tRNA genes were identified in the four genomes. Phylogenetic analyses based on the amino acid sequences of the 12 protein-coding genes identified the Steinernema species as monophyletic, representing a sister clade of Rhabditina and Ascaridida. In addition, they were more closely positioned to other Clade 10 nematodes, including Bursaphelenchus xylophilus, Aphelenchoides besseyi and Panagrellus redivivus, than to Strongyloides species. Gene arrangements and codon usage analyses supported this relationship. Mitochondrial genome comparison of two distinct strains of S. carpocapsae detected high intra-specific diversity. CONCLUSIONS: The mitochondrial genomes of four species of Steinernema determined in this study revealed inter- and intra-species divergences / diversities of mitochondrial genomes in this genus. This information provides useful insights into the phylogenetic position of the genus Steinernema within the Nematoda and represents a useful resource for selecting molecular markers for diagnosis and population studies. These data will increase our understanding of the interesting biology of insect parasites. "
negative,"Analysis of a food-borne fungal pathogen outbreak: virulence and genome of a Mucor circinelloides isolate from yogurt. Food-borne pathogens are ongoing problems, and new pathogens are emerging. The impact of fungi, however, is largely underestimated. Recently, commercial yogurts contaminated with Mucor circinelloides were sold, and >200 consumers became ill with nausea, vomiting, and diarrhea. Mucoralean fungi cause the fatal fungal infection mucormycosis, whose incidence has been continuously increasing. In this study, we isolated an M. circinelloides strain from a yogurt container, and multilocus sequence typing identified the strain as Mucor circinelloides f. circinelloides. M. circinelloides f. circinelloides is the most virulent M. circinelloides subspecies and is commonly associated with human infections, whereas M. circinelloides f. lusitanicus and M. circinelloides f. griseocyanus are less common causes of infection. Whole-genome analysis of the yogurt isolate confirmed it as being close to the M. circinelloides f. circinelloides subgroup, with a higher percentage of divergence with the M. circinelloides f. lusitanicus subgroup. In mating assays, the yogurt isolate formed sexual zygospores with the (-) M. circinelloides f. circinelloides tester strain, which is congruent with its sex locus encoding SexP, the (+) mating type sex determinant. The yogurt isolate was virulent in murine and wax moth larva host systems. In a murine gastromucormycosis model, Mucor was recovered from fecal samples of infected mice for up to 10 days, indicating that Mucor can survive transit through the GI tract. In interactions with human immune cells, M. circinelloides f. lusitanicus induced proinflammatory cytokines but M. circinelloides f. circinelloides did not, which may explain the different levels of virulence in mammalian hosts. This study demonstrates that M. circinelloides can spoil food products and cause gastrointestinal illness in consumers and may pose a particular risk to immunocompromised patients. Importance: The U.S. FDA reported that yogurt products were contaminated with M. circinelloides, a mucoralean fungal pathogen, and >200 consumers complained of symptoms, including vomiting, nausea, and diarrhea. The manufacturer voluntarily withdrew the affected yogurt products from the market. Compared to other food-borne pathogens, including bacteria, viruses, and parasites, less focus has been placed on the risk of fungal pathogens. This study evaluates the potential risk from the food-borne fungal pathogen M. circinelloides that was isolated from the contaminated commercial yogurt. We successfully cultured an M. circinelloides isolate and found that the isolate belongs to the species M. circinelloides f. circinelloides, which is often associated with human infections. In murine and insect host models, the isolate was virulent. While information disseminated in the popular press would suggest this fungal contaminant poses little or no risk to consumers, our results show instead that it is capable of causing significant infections in animals. "
negative,"The importance of genomic novelty in social evolution. Insect societies dominate the natural world: They mould landscapes, sculpt habitats, pollinate plants, sow seeds and control pests. The secret to their success lies in the evolution of queen (reproductive) and worker (provisioner and carer) castes (Oster & Wilson 1978). A major problem in evolutionary biology is explaining the evolution of insect castes, particularly the workers (Darwin 1859). Next-generation sequencing technologies now make it possible to understand how genomic material is born, lost and reorganized in the evolution of alternative phenotypes. Such analyses are revealing a general role for novel (e.g. taxonomically restricted) genes in phenotypic innovations across the animal kingdom (Chen et al. 2013). In this issue of molecular ecology, Feldmeyer et al. (2014) provide overwhelming evidence for the importance of novel genes in caste evolution in an ant. Feldmeyer et al.'s study is important and exciting because it cements the role of genomic novelty, as well as conservation, firmly into the molecular jigsaw of social evolution. Evolution is eclectic in its exploitation of both old and new genomic material to generate replicated phenotypic innovations across the tree of life. "
negative,"Draft genome sequence of the novel enteric bacterium Galloisinimonas intestini B14T KCTC 32180, isolated from the gut of a Galloisiana species (Notoptera: Grylloblattidae) fossil insect. We report the 3.74-Mb genome sequence of Galloisinimonas intestini B14(T), isolated from the gut of one of the world's rarest insect species, Galloisiana sp., collected at a Mosan cave, Moonkyung, Gyungsangbook-do, South Korea. Strain B14(T) is a novel genus candidate of the family Enterobacteriaceae. "
positive,"Drosophila asterless and vertebrate Cep152 Are orthologs essential for centriole duplication. The centriole is the core structure of centrosome and cilium. Failure to restrict centriole duplication to once per cell cycle has serious consequences and is commonly observed in cancer. Despite its medical importance, the mechanism of centriole formation is poorly understood. Asl was previously reported to be a centrosomal protein essential for centrosome function. Here we identify mecD, a severe loss-of-function allele of the asl gene, and demonstrate that it is required for centriole and cilia formation. Similarly, Cep152, the Asl ortholog in vertebrates, is essential for cilia formation and its function can be partially rescued by the Drosophila Asl. The study of Asl localization suggests that it is closely associated with the centriole wall, but is not part of the centriole structure. By analyzing the biogenesis of centrosomes in cells depleted of Asl, we found that, while pericentriolar material (PCM) function is mildly affected, Asl is essential for daughter centriole formation. The clear absence of several centriolar markers in mecD mutants suggests that Asl is critical early in centriole duplication. "
negative,"Insect genomes: progress and challenges. In the wake of constant improvements in sequencing technologies, numerous insect genomes have been sequenced. Currently, 1219 insect genome-sequencing projects have been registered with the National Center for Biotechnology Information, including 401 that have genome assemblies and 155 with an official gene set of annotated protein-coding genes. Comparative genomics analysis showed that the expansion or contraction of gene families was associated with well-studied physiological traits such as immune system, metabolic detoxification, parasitism and polyphagy in insects. Here, we summarize the progress of insect genome sequencing, with an emphasis on how this impacts research on pest control. We begin with a brief introduction to the basic concepts of genome assembly, annotation and metrics for evaluating the quality of draft assemblies. We then provide an overview of genome information for numerous insect species, highlighting examples from prominent model organisms, agricultural pests and disease vectors. We also introduce the major insect genome databases. The increasing availability of insect genomic resources is beneficial for developing alternative pest control methods. However, many opportunities remain for developing data-mining tools that make maximal use of the available insect genome resources. Although rapid progress has been achieved, many challenges remain in the field of insect genomics. "
negative,"Genomic transitions during host race and species formation. Darwin recognized species as discontinuous, yet considered them to be formed by an incremental process of natural selection. Recent theoretical work on 'genome-wide congealing' is bridging this gap between the gradualism of divergent selection and rapid genome-wide divergence, particularly during ecological speciation-with-gene-flow. Host races and species of phytophagous insects, displaying a spectrum of divergence and gene flow among member taxa, provide model systems for testing predicted non-linear transitions from 'genic' divergence at a few uncoupled loci to 'genomic' divergence with genome-wide coupling of selected loci and strong reproductive isolation. Integrating across natural history, genomics, and evolutionary theory, emerging research suggests a tipping point from 'genic' to 'genomic' divergence between host races and species, during both sympatric speciation and secondary contact. "
negative,"Erratum to: The draft genome of a socially polymorphic halictid bee, Lasioglossum albipes. During the type-setting of the final version of the article [1] some of the additional files were swapped, and several were completely replaced. The correct files are republished in this Erratum.  "
negative,"Genome engineering-based analysis of Bearded family genes reveals both functional redundancy and a nonessential function in lateral inhibition in Drosophila. Lateral inhibition mediated by Notch receptor signaling regulates the determination of sensory organ precursor cells (SOPs) in Drosophila. The selection of SOPs from proneural cluster cells appears to rely on a negative feedback loop linking activation of the Notch receptor to downregulation of its ligand Delta within each cell. The molecular basis of this regulatory feedback mechanism is not known. Here, we have tested the role of the Bearded (Brd) family genes in this process. The Drosophila genome encodes eight Brd family members that interact with the E3 ubiquitin ligase Neuralized (Neur) and act as inhibitors of Neur-mediated Delta signaling. Genome engineering technologies were used to create specific deletions of all eight Brd family genes. We find that the Brd family genes malpha, m4, and m6 encoded by the Enhancer of split Complex (E(spl)-C) are dispensable for Drosophila development and that deletion of the five Brd family genes encoded by the Brd Complex only reduces viability. However, deletion of all Brd family genes results in embryonic lethality. Additionally, the malpha, m4, and m6 genes act redundantly with the other five Brd family genes to spatially restrict Notch activation in stage 5 embryos. These data reveal that the Brd family genes have an essential but redundant activity. While the activity of all eight Brd genes appears to be dispensable for SOP determination, clone border studies indicate that both the relative activity levels of Neur and Brd family members influence competition for the SOP fate during lateral inhibition. We propose that inhibition of Neur-Delta interaction by Brd family members is part of the feedback loop that underlies lateral inhibition in Drosophila. "
negative,"Improved injection needles facilitate germline transformation of the buckeye butterfly Junonia coenia. Germline transformation with transposon vectors is an important tool for insect genetics, but progress in developing transformation protocols for butterflies has been limited by high post-injection ova mortality. Here we present an improved glass injection needle design for injecting butterfly ova that increases survival in three Nymphalid butterfly species. Using the needles to genetically transform the common buckeye butterfly Junonia coenia, the hatch rate for injected Junonia ova was 21.7%, the transformation rate was 3%, and the overall experimental efficiency was 0.327%, a substantial improvement over previous results in other butterfly species. Improved needle design and a higher efficiency of transformation should permit the deployment of transposon-based genetic tools in a broad range of less fecund lepidopteran species.  "
negative,"Reductive genome evolution in Buchnera aphidicola. We have sequenced the genome of the intracellular symbiont Buchnera aphidicola from the aphid Baizongia pistacea. This strain diverged 80-150 million years ago from the common ancestor of two previously sequenced Buchnera strains. Here, a field-collected, nonclonal sample of insects was used as source material for laboratory procedures. As a consequence, the genome assembly unveiled intrapopulational variation, consisting of approximately 1,200 polymorphic sites. Comparison of the 618-kb (kbp) genome with the two other Buchnera genomes revealed a nearly perfect gene-order conservation, indicating that the onset of genomic stasis coincided closely with establishment of the symbiosis with aphids, approximately 200 million years ago. Extensive genome reduction also predates the synchronous diversification of Buchnera and its host; but, at a slower rate, gene loss continues among the extant lineages. A computational study of protein folding predicts that proteins in Buchnera, as well as proteins of other intracellular bacteria, are generally characterized by smaller folding efficiency compared with proteins of free living bacteria. These and other degenerative genomic features are discussed in light of compensatory processes and theoretical predictions on the long-term evolutionary fate of symbionts like Buchnera. "
positive,"Constitutive overexpression of cytochrome P450 monooxygenase genes contributes to chlorantraniliprole resistance in Chilo suppressalis (Walker). BACKGROUND: The rice striped stem borer (SSB), Chilo suppressalis (Walker), which is one of the most economically important phytophagous pests, has developed resistance to multiple insecticides. The resistance of SSB against chlorantraniliprole has been investigated in detail. However, the mechanism of its metabolic resistance has rarely been studied. RESULTS: A field population from Wuhu City, China was used to establish chlorantraniliprole resistant and susceptible strains (WHR and WHS) by laboratory continuous selection. Enzyme activities data suggested the potential involvement of cytochrome P450 monooxygenase in WHR. CYP6CV5, CYP9A68, CYP321F3, and CYP324A12 were significantly overexpressed in WHR (from 4.48 to 44.88-fold). These four P450 genes were expressed in the late developmental stages of WHR; however, they were almost absent during the egg stage. In addition, their expressions were much more sensitive to chlorantraniliprole induction in WHR than in WHS. Injection of individual and mixture dsRNAs reduced the expression of the four target genes (55.2-73.2% and 43.2-50.2%, respectively) and caused significant larvae mortality (55.1-65.1% and 88.2%, respectively). CONCLUSION: Multiple overexpressed P450 genes were potentially associated with chlorantraniliprole resistance, as confirmed by the RNA interference (RNAi) assay. Our findings suggested that metabolic resistance to chlorantraniliprole might be mediated by P450s. © 2018 Society of Chemical Industry. "
positive,"Identification, characterization and expression analysis of Anopheles stephensi double peroxidase. Peroxidases catalyze the reduction of peroxides and that, in turn, oxidize various substrates. They have been widely reported to play an important role in mosquito innate immunity against various pathogens. Here, we have characterized double heme peroxidase (AsDBLOX) gene from the Indian malaria vector Anopheles stephensi. It is a true ortholog of An. gambiae DBLOX. This 4209 bp AsDBLOX gene encodes for a protein of 1402 amino acids that has two duplicated peroxidase domains, domain I (from amino acid 61 to 527) and domain II (from amino acid 714 to 1252). The first domain has only substrate binding sites and lacks all other motifs of a functional heme peroxidase (e.g. heme binding site, calcium binding site and homodimer interface). Instead, it has two integrin binding motifs-LDV (Leu-Asp-Val) and RGD (Arg-Gly-Asp). The second peroxidase domain, however, has all the features of a complete heme peroxidase along with an integrin binding motif LDI (Leu-Asp-Ile). Thus, AsDBLOX gene is a unique type of peroxinectin as these groups of proteins are characterized by integrin binding motifs along with a heme peroxidase domain. We also observed that the AsDBLOX gene is expressed in all the life cycle stages of mosquito and is highly induced in the pupal stage of development which indicates its possible role in development. "
positive,"CYP6B cytochrome p450 monooxygenases from Papilio canadensis and Papilio glaucus: potential contributions of sequence divergence to host plant associations. Two groups of furanocoumarin-inducible cytochrome p450 genes, the CYP6B4 group and the CYP6B17 group, characterized in two closely related tiger swallowtails, Papilio glaucus and Papilio canadensis, are induced to different extents, with generally higher levels of CYP6B transcripts in P. glaucus. To investigate the evolutionary history of these CYP6B genes in the context of their association with furanocoumarin detoxification, we isolated thirteen CYP6B genes from these species. Each of these genes contains an intron at a conserved position (1334 nucleotides from the translation start site), which varies in length due to three insertion / deletions. The proximal 5' end flanking sequence from the transcription initiation site is highly conserved (91-98% nt identity). The sequence 5' to -640 is significantly variable due largely to the presence of three insertion / deletions. The sequence at the 3' end of this region contains a putative xenobiotic response element to xanthotoxin (XRE-xan), important for basal and xanthotoxin-inducible transcription of the P. polyxenes CYP6B1v3 gene, and multiple elements known to regulate vertebrate phase I and II promoters, including an XRE-AhR (Xenobiotic Response Element to Aryl hydrocarbon Receptor), an OCT-1 element (octamer protein binding site), an ARE (Antioxidant Response Element), an EcRE (Ecdysone Response Element), and an imperfect PXR (Pregnane X Receptor) responsive element (PRE). Our analyses of CYP6B genes in these two species indicate that these genes are in an early stage of divergence and that differential exposure of these two species to chemically distinct host plants resulting from geographical isolation has had functional impacts not only on the coding regions of these genes but also on their promoter regions. Thus, changes in p450 regulation as well as catalytic activity may play a role in the evolution of host plant associations in herbivorous insects. "
negative,"Anopheles stephensi Dox-A2 shares common ancestry with genes from distant groups of eukaryotes encoding a 26S proteasome subunit and is in a conserved gene cluster. The sequence of a cloned Anopheles stephensi gene showed 72% inferred amino acid identity with Drosophila melanogaster Dox-A2 and 93% with its putative ortholog in Anopheles gambiae. Dox-A2 is the reported but herein disputed structural locus for diphenol oxidase A2. Database searches identified Dox-A2 related gene sequences from 15 non-insect species from diverse groups. Phylogenetic trees based on alignments of inferred protein sequences, DNA, and protein motif searches and protein secondary structure predictions produced results consistent with expectations for genes that are orthologous. The only inconsistency was that the C-terminus appears to be more primitive in the yeasts than in plants. In mammals, plants, and yeast these genes have been shown to code for a non-ATPase subunit of the PA700 (19S) regulatory complex of 26S proteasome. The analyses indicated that the insect genes contain no divergent structural features, which taken within an appraisal of all available data, makes the reported alternative function highly improbable. A plausible additional role, in which the 26S proteasome is implicated in regulation of phenol oxidase, would also apply to at least the mammalian genes. No function has yet been reported for the other included sequences. These were from genome projects and included Caenorhabiditus elegans, Arabidopsis thaliana, Fugu rubripes, and Toxoplasma gondii. A consensus of the results predicts a protein containing exceptionally long stretches of helix with a hydrophilic C-terminus. Phosphorylation site motifs were identified at two conserved positions. Possible SRY and GATA-1 binding motifs were found at conserved positions upstream of the mosquito genes. The location of A. stephensi Dox-A2 was determined by in situ hybridization at 34D on chromosome arm 3R. It is in a conserved gene cluster with respect to the other insects. However, the A. stephensi cluster contains a gene showing significant sequence identity to human and pigeon carnitine acetyltransferase genes, therefore showing divergence with the distal end of the D. melanogaster cluster. "
negative,"Leveraging genomic databases: from an Aedes albopictus mosquito cell line to the malaria vector Anopheles gambiae via the Drosophila genome project. An important justification for genome sequencing efforts is the anticipation that data from model organisms will provide a framework for the more rapid analysis of other, less studied genomes. In this investigation, we sequenced an internal region of 25 amino acids from a 52 kDa protein that was differentially expressed in 20-hydroxyecdysone-treated Aedes albopictus cells in culture. Within the GenBank non-mouse and non-human expressed sequence tag (EST) database, this ""Aedes peptide"" uncovered a putative homology to hypothetical translation products from Anopheles gambiae, Caenorhabditis elegans and Drosophila melanogaster. The hypothetical translation product from D. melanogaster, which included 462 amino acids, uncovered five expressed sequence tags (ESTs) from the malaria vector, Anopheles gambiae. When the Anopheles ESTs were aligned against the hypothetical Drosophila protein, we found that in aggregate they covered 324 amino acids, with gaps measuring 19, 30, and 87 amino acids. To approximate the complete amino acid sequence, gaps between translation products from Anopheles ESTs were replaced with corresponding amino acids from Drosophila to arrive at a calculated mass of 51 104 and a pI of 5.84 for the mosquito protein, consistent with the position of the Ae. albopictus protein on two-dimensional polyacrylamide gels. Finally, tandem mass spectrometry of a tryptic digest of the 52 kDa Ae. albopictus protein revealed 33 peptides with masses within 1 Dalton of those predicted from an in silico digestion of the reconstructed Anophleles protein. In addition to providing the first direct evidence that a hypothetical protein in Drosophila is in fact translated, this analysis provides a general approach for maximizing recovery, from existing databases, of information that can facilitate prioritization of efforts among several candidate proteins. "
positive,"The beta2-tubulin gene from three tephritid fruit fly species and use of its promoter for sperm marking. To isolate testis-specific regulatory DNA that could be used in genetically transformed insect pest species to improve their biological control, beta2-tubulin genes and their proximal genomic DNA were isolated from three economically important tephritid pest species, Anastrepha suspensa, Anastrepha ludens, and Bactrocera dorsalis. Gene isolation was first attempted by degenerate PCR on an A. suspensa adult male testes cDNA library, which fortuitously isolated the 2.85 kb beta1-tubulin gene that encodes a 447 amino acid polypeptide. Subsequent PCR using 5' and 3' RACE generated the 1.4 kb Asbeta2-tubulin gene that encodes a 446 amino acid polypeptide. Using primers to conserved sequences, the highly similar A. ludens and B. dorsalis beta2-tubulin genes, encoding identical amino acid sequences, were then isolated. To verify Asbeta2-tubulin gene identification based on gene expression, qRT-PCR showed that Asbeta2-tubulin transcript was most abundant in pupal and adult males, and specific to the testes. This was further tested in transformants having the DsRed.T3 reporter gene regulated by the Asbeta2-tubulin 1.3 kb promoter region. Fluorescent protein was specifically expressed in testes from third instar larvae to adults, and fluorescent sperm could be detected in the spermathecae of non-transgenic females mated to transgenic males.To confirm these matings, a PCR protocol was developed specific to the transgenic sperm DNA. "
negative,"Genome editing in Bombyx mori: New opportunities for silkworm functional genomics and the sericulture industry. In recent years, research in life sciences has been remarkably revolutionized owing to the establishment, development and application of genome editing technologies. Genome editing has not only accelerated fundamental research but has also shown promising applications in agricultural breeding and therapy. In particular, the clustered, regularly interspaced, short palindromic repeat (CRISPR) technology has become an indispensable tool in molecular biology owing to its high efficacy and simplicity. Genome editing tools have also been established in silkworm (Bombyx mori), a model organism of Lepidoptera insects with high economic importance. This has remarkably improved the level and scope of silkworm research and could reveal new mechanisms or targets in basic entomology and pest management studies. In this review, we summarize the progress and potential of genome editing in silkworm and its applications in functional genomic studies for generating novel genetic materials. "
negative,"Genome landscape and evolutionary plasticity of chromosomes in malaria mosquitoes. BACKGROUND: Nonrandom distribution of rearrangements is a common feature of eukaryotic chromosomes that is not well understood in terms of genome organization and evolution. In the major African malaria vector Anopheles gambiae, polymorphic inversions are highly nonuniformly distributed among five chromosomal arms and are associated with epidemiologically important adaptations. However, it is not clear whether the genomic content of the chromosomal arms is associated with inversion polymorphism and fixation rates. METHODOLOGY / PRINCIPAL FINDINGS: To better understand the evolutionary dynamics of chromosomal inversions, we created a physical map for an Asian malaria mosquito, Anopheles stephensi, and compared it with the genome of An. gambiae. We also developed and deployed novel Bayesian statistical models to analyze genome landscapes in individual chromosomal arms An. gambiae. Here, we demonstrate that, despite the paucity of inversion polymorphisms on the X chromosome, this chromosome has the fastest rate of inversion fixation and the highest density of transposable elements, simple DNA repeats, and GC content. The highly polymorphic and rapidly evolving autosomal 2R arm had overrepresentation of genes involved in cellular response to stress supporting the role of natural selection in maintaining adaptive polymorphic inversions. In addition, the 2R arm had the highest density of regions involved in segmental duplications that clustered in the breakpoint-rich zone of the arm. In contrast, the slower evolving 2L, 3R, and 3L, arms were enriched with matrix-attachment regions that potentially contribute to chromosome stability in the cell nucleus. CONCLUSIONS / SIGNIFICANCE: These results highlight fundamental differences in evolutionary dynamics of the sex chromosome and autosomes and revealed the strong association between characteristics of the genome landscape and rates of chromosomal evolution. We conclude that a unique combination of various classes of genes and repetitive DNA in each arm, rather than a single type of repetitive element, is likely responsible for arm-specific rates of rearrangements. "
negative,"Re-thinking the social ladder approach for elucidating the evolution and molecular basis of insect societies. The evolution of large insect societies is a major evolutionary transition that occurred in the long-extinct ancestors of termites, ants, corbiculate bees, and vespid wasps. Researchers have long used 'social ladder thinking': assuming progressive stepwise phenotypic evolution and asserting that extant species with simple societies (e.g. some halictid bees) represent the ancestors of species with complex societies, and thus provide insight into general early steps of eusocial evolution. We discuss how this is inconsistent with data and modern evolutionary 'tree thinking'. Phylogenetic comparative methods with broad sampling provide the best means to make rigorous inferences about ancestral traits and evolutionary transitions that occurred within each lineage, and to determine whether consistent phenotypic and genomic changes occurred across independent lineages. "
negative,"The genome of a lepidopteran model insect, the silkworm Bombyx mori. Bombyx mori, the domesticated silkworm, is a major insect model for research, and the first lepidopteran for which draft genome sequences became available in 2004. Two independent data sets from whole-genome shotgun sequencing were merged and assembled together with newly obtained fosmid- and BAC-end sequences. The remarkably improved new assembly is presented here. The 8.5-fold sequence coverage of an estimated 432 Mb genome was assembled into scaffolds with an N50 size of approximately 3.7 Mb; the largest scaffold was 14.5 million base pairs. With help of a high-density SNP linkage map, we anchored 87% of the scaffold sequences to all 28 chromosomes. A particular feature was the high repetitive sequence content estimated to be 43.6% and that consisted mainly of transposable elements. We predicted 14,623 gene models based on a GLEAN-based algorithm, a more accurate prediction than the previous gene models for this species. Over three thousand silkworm genes have no homologs in other insect or vertebrate genomes. Some insights into gene evolution and into characteristic biological processes are presented here and in other papers in this issue. The massive silk production correlates with the existence of specific tRNA clusters, and of several sericin genes assembled in a cluster. The silkworm's adaptation to feeding on mulberry leaves, which contain toxic alkaloids, is likely linked to the presence of new-type sucrase genes, apparently acquired from bacteria. The silkworm genome also revealed the cascade of genes involved in the juvenile hormone biosynthesis pathway, and a large number of cuticular protein genes. "
negative,"Novel sex pheromone desaturases in the genomes of corn borers generated through gene duplication and retroposon fusion. The biosynthesis of female moth sex pheromone blends is controlled by a number of different enzymes, many of which are encoded by members of multigene families. One such multigene family, the acyl-CoA desaturases, is composed of certain genes that function as key players in moth sex pheromone biosynthesis. Although much is known regarding the function of some of these genes, very little is known regarding how novel genes have evolved within this family and how this might impact the establishment of new sex pheromone blends within a species. We have discovered that several cryptic Delta11 and Delta14 desaturase genes exist in the genomes of the European and Asian corn borers (Ostrinia nubilalis and Ostrinia furnacalis, respectively). Furthermore, an entirely novel class of desaturase gene has arisen in the Ostrinia lineage and is derived from duplication of the Delta11 desaturase gene and subsequent fusion with a retroposon. Interestingly, the genes have been maintained over relatively long evolutionary time periods in corn borer genomes, and they have not been recognizably pseudogenized, suggesting that they maintain functional integrity. The existence of cryptic desaturase genes in moth genomes indicates that the evolution of moth sex pheromone desaturases in general is much more complex than previously recognized. "
