category,text
negative,"Phenotypic and molecular characterization of Hessian fly resistance in diploid wheat, Aegilops tauschii. BACKGROUND: The Hessian fly (Mayetiola destructor), belonging to the gall midge family (Cecidomyiidae), is a devastating pest of wheat (Triticum aestivum) causing significant yield losses. Despite identification and characterization of numerous Hessian fly-responsive genes and associated biological pathways involved in wheat defense against this dipteran pest, their functional validation has been challenging. This is largely attributed to the large genome, polyploidy, repetitive DNA, and limited genetic resources in hexaploid wheat. The diploid progenitor Aegilops tauschii, D-genome donor of modern-day hexaploid wheat, offers an ideal surrogate eliminating the need to target all three homeologous chromosomes (A, B and D) individually, and thereby making the functional validation of candidate Hessian fly-responsive genes plausible. Furthermore, the well-annotated sequence of Ae. tauschii genome and availability of genetic resources amenable to manipulations makes the functional assays less tedious and time-consuming. However, prior to utilization of this diploid genome for downstream studies, it is imperative to characterize its physical and molecular responses to Hessian fly. RESULTS: In this study we screened five Ae. tauschii accessions for their response to the Hessian fly biotypes L and vH13. Two lines were identified that exhibited a homozygous resistance response to feeding by both Hessian fly biotypes. Studies using physical measurements and neutral red staining showed that the resistant Ae. tauschii accessions resembled hexaploid wheat in their phenotypic responses to Hessian fly, that included similarities in larval developmental stages, leaf and plant growth, and cell wall permeability. Furthermore, molecular responses, characterized by gene expression profiling using quantitative real-time PCR, in select resistant Ae. tauschii lines also revealed similarities with resistant hexaploid wheat. CONCLUSIONS: Phenotypic and molecular characterization of Ae. tauschii to Hessian fly infestation revealed resistant accessions that shared similarities to hexaploid wheat. Resembling the resistant hexaploid wheat, the Ae. tauschii accessions mount an early defense strategy involving defense proteins including lectins, secondary metabolites and reactive oxygen species (ROS) radicals. Our results reveal the suitability of the diploid progenitor for use as an ideal tool for functional genomics research in deciphering the wheat-Hessian fly molecular interactions. "
negative,"Differentially methylated genomic fragments related with sexual dimorphism of rice pests, Sogatella furcifera. Sogatella furcifera (Hovarth) is a major rice pest with sexual dimorphism. The objective of the current research was to monitor differentially cytosine methylation at CCGG sequences in male and female adults of S. furcifera to determine the association between gene methylation and sexual phenotypes using methylation-sensitive representational difference analysis. After the second subtractive hybridization, four differentially methylated DNA bands were obtained and sequenced. Ten different fragments were found. One fragment from the positive hybridization was 120 bp, and highly similar to the tramtrack genes from Nasonia vitripennis. Another fragment from the reverse hybridization was 414 bp, and homologous to the 28S rRNA gene of S. furcifera with a similarity rate as high as 99%. We also discussed how DNA methylation of tramtrack and 28S rRNA genes produced effects on sexual differentiation and development. These results provide potential evidence that DNA methylation of some genes may be related to sexual phenotype variations in S. furcifera and will facilitate future studies on the epigenetic mechanisms of insect sexual dimorphism. "
negative,"An analysis of variability in genome organisation of intracellular calcium release channels across insect orders. Using publicly available genomic data, combined with RT-PCR validation, we explore structural genomic variation for two major ion channels across insect classes. We have manually curated ryanodine receptor (RyR) and inositol 1,4,5-trisphosphate receptor (IP3R) ORFs and their corresponding genomic structures from 26 different insects covering major insect orders. We found that, despite high protein identity for both RyRs (>75%) and IP3Rs (~67%), the overall complexity of the gene structure varies greatly between different insect orders with the simplest genes (fewest introns) found in Diptera and the most complex in Lepidoptera. Analysis of intron conservation patterns indicated that the majority of conserved introns are found close to the 5' end of the channels and in RyR around the highly conserved mutually exclusive splice site. Of the two channels the IP3Rs appear to have a less well conserved organisation with a greater overall number of unique introns seen between insect orders. We experimentally validated two of the manually curated ORFs for IP3Rs and confirmed an atypical (3799aa) IP3R receptor in Myzus persicae, which is approximately 1000 amino acids larger than previously reported for IP3Rs. "
negative,"Systematic screening of Anopheles mosquito genomes yields evidence for a major clade of Pao-like retrotransposons. We developed a degenerate PCR procedure to simultaneously amplify products from divergent retrotransposon families within the genomes of Anopheles mosquitoes. The procedure required cloning of multiple PCR products, but more than half of the clones subsequently sequenced were of retrotransposon origin. These included Copia-like and LINE retrotransposons, as well as the first Gypsy-like retrotransposons reported from mosquitoes. Furthermore, some Anopheles retrotransposon sequences showed similarity to the divergent Pao element from the silkmoth Bombyx mori. Phylogenetic analyses provided consistently strong bootstrap support (> 95%) for a major clade of Pao-like retrotransposons, which includes five mosquito sequences and the recently discovered Drosophila retrotransposons BEL and ninja. This appears to represent a new family of Pao-like LTR-retrotransposons distinct from the Copia and Gypsy families. "
negative,"Importance of genetic drift during Pleistocene divergence as revealed by analyses of genomic variation. Determining what factors affect the structuring of genetic variation is key to deciphering the relative roles of different evolutionary processes in species differentiation. Such information is especially critical to understanding how the frequent shifts and fragmentation of species distributions during the Pleistocene translates into species differences, and why the effect of such rapid climate change on patterns of species diversity varies among taxa. Studies of mitochondrial DNA (mtDNA) have detected significant population structure in many species, including those directly impacted by the glacial cycles. Yet, understanding the ultimate consequence of such structure, as it relates to how species divergence occurs, requires demonstration that such patterns are also shared with genomic patterns of differentiation. Here we present analyses of amplified fragment length polymorphisms (AFLPs) in the montane grasshopper Melanoplus oregonensis to assess the evolutionary significance of past demographic events and associated drift-induced divergence as inferred from mtDNA. As an inhabitant of the sky islands of the northern Rocky Mountains, this species was subject to repeated and frequent shifts in species distribution in response to the many glacial cycles. Nevertheless, significant genetic structuring of M. oregonensis is evident at two different geographic and temporal scales: recent divergence associated with the recolonization of the montane meadows in individual sky islands, as well as older divergence associated with displacements into regional glacial refugia. The genomic analyses indicate that drift-induced divergence, despite the lack of long-standing geographic barriers, has significantly contributed to species divergence during the Pleistocene. Moreover, the finding that divergence associated with past demographic events involves the repartitioning of ancestral variation without significant reductions of genomic diversity has intriguing implications - namely, the further amplification of drift-induced divergence by selection. "
negative,"Extensive synteny conservation of holocentric chromosomes in Lepidoptera despite high rates of local genome rearrangements. The recent assembly of the silkworm Bombyx mori genome with 432 Mb on 28 holocentric chromosomes has become a reference in the genomic analysis of the very diverse Order of Lepidoptera. We sequenced BACs from two major pests, the noctuid moths Helicoverpa armigera and Spodoptera frugiperda, corresponding to 15 regions distributed on 11 B. mori chromosomes, each BAC / region being anchored by known orthologous gene(s) to analyze syntenic relationships and genome rearrangements among the three species. Nearly 300 genes and numerous transposable elements were identified, with long interspersed nuclear elements and terminal inverted repeats the most abundant transposable element classes. There was a high degree of synteny conservation between B. mori and the two noctuid species. Conserved syntenic blocks of identified genes were very small, however, approximately 1.3 genes per block between B. mori and the two noctuid species and 2.0 genes per block between S. frugiperda and H. armigera. This corresponds to approximately two chromosome breaks per Mb DNA per My. This is a much higher evolution rate than among species of the Drosophila genus and may be related to the holocentric nature of the lepidopteran genomes. We report a large cluster of eight members of the aminopeptidase N gene family that we estimate to have been present since the Jurassic. In contrast, several clusters of cytochrome P450 genes showed multiple lineage-specific duplication events, in particular in the lepidopteran CYP9A subfamily. Our study highlights the value of the silkworm genome as a reference in lepidopteran comparative genomics. "
positive,"Molecular characterization, expression analysis and RNAi knock-down of elongation factor 1α and 1γ from Nilaparvata lugens and its yeast-like symbiont. In the present paper, four cDNAs encoding the alpha and gamma subunits of elongation factor 1 (EF-1) were cloned and sequenced from Nilaparvata lugens, named NlEF-1α, NlEF-1γ, and its yeast-like symbiont (YLS), named YsEF-1α and YsEF-1γ, respectively. Comparisons with sequences from other species indicated a greater conservation for EF-1α than for EF-1γ. NlEF-1α has two identical copies. The deduced amino acid sequence homology of NlEF-1α and NlEF-1γ is 96 and 64%, respectively, compared with Homalodisca vitripennis and Locusta migratoria. The deduced amino acid sequence homology of YsEF-1α and YsEF-1γ is 96 and 74%, respectively, compared with Metarhizium anisopliae and Ophiocordyceps sinensis. Reverse transcription-quantitative polymerase chain reaction (RT-qPCR) analysis revealed that the expression level of NlEF-1α and NlEF-1γ mRNA in hemolymph, ovary, fat body and salivary glands were higher than the midgut and leg tissue. YsEF-1α and YsEF-1γ was highly expressed in fat body. The expression level of NlEF-1α was higher than that of NlEF-1γ. Through RNA interference (RNAi) of the two genes, the mortality of nymph reached 92.2% at the 11th day after treatment and the ovarian development was severely hindered. The RT-qPCR analysis verified the correlation between mortality, sterility and the down-regulation of the target genes. The expression and synthesis of vitellogenin (Vg) protein in insects injected with NlEF-1α and NlEF-1γ double-stranded RNA (dsRNA) was significantly lower than control groups. Attempts to knockdown the YsEF-1 genes in the YLS was unsuccessful. However, the phenotype of N. lugens injected with YsEF-1α dsRNA was the same as that injected with NlEF-1α dsRNA, possibly due to the high similarity (up to 71.9%) in the nucleotide sequences between NlEF-1α and YsEF-1α. We demonstrated that partial silencing of NlEF-1α and NlEF-1γ genes caused lethal and sterility effect on N. lugens. NlEF-1γ shares low identity with that of other insects and therefore it could be a potential target for RNAi-based pest management. "
positive,"Conserved promoter elements in the CYP6B gene family suggest common ancestry for cytochrome P450 monooxygenases mediating furanocoumarin detoxification. Despite the fact that Papilio glaucus and Papilio polyxenes share no single hostplant species, both species feed to varying extents on hostplants that contain furanocoumarins. P. glaucus contains two nearly identical genes, CYP6B4v2 and CYP6B5v1, and P. polyxenes contains two related genes, CYP6B1v3 and CYP6B3v2. Except for CYP6B3v2, the substrate specificity of which has not yet been defined, each of the encoded cytochrome P450 monooxygenases (P450s) metabolizes an array of linear furanocoumarins. All four genes are transcriptionally induced in larvae by exposure to the furanocoumarin xanthotoxin; several are also induced by other furanocoumarins. Comparisons of the organizational structures of these genes indicate that all have the same intron / exon arrangement. Sequences in the promoter regions of the P. glaucus CYP6B4v2 / CYP6B5v1 genes and the P. polyxenes CYP6B3v2 gene are similar but not identical to the -146 to -97 region of CYP6B1v3 gene, which contains a xanthotoxin-responsive element (XRE-xan) important for basal and xanthotoxin-inducible transcription of CYP6B1v3. Complements of the xenobiotic-responsive element (XRE-AhR) in the dioxin-inducible human and rat CYP1A1 genes also exist in all four promoters, suggesting that these genes may be regulated by dioxin. Antioxidant-responsive elements (AREs) in mouse and rat glutathione S-transferase genes and the Barbie box element (Bar) in the bacterial CYP102 gene exist in the CYP6B1v3, CYP6B4v2, and CYP6B5v1 promoters. Similarities in the protein sequences, intron positions, and xanthotoxin- and xenobiotic-responsive promoter elements indicate that these insect CYP6B genes are derived from a common ancestral gene. Evolutionary comparisons between these P450 genes are the first available for a group of insect genes transcriptionally regulated by hostplant allelochemicals and provide insights into the process by which insects evolve specialized feeding habits. "
positive,"CRISPR / Cas9-mediated knockout of both the PxABCC2 and PxABCC3 genes confers high-level resistance to Bacillus thuringiensis Cry1Ac toxin in the diamondback moth, Plutella xylostella (L.). Rapid evolution of resistance by insect pests severely jeopardizes the sustainable utilization of biopesticides and transgenic crops that produce insecticidal crystal proteins derived from the entomopathogenic bacterium Bacillus thuringiensis (Bt). Recently, high levels of resistance to Bt Cry1 toxins have been reported to be genetically linked to the mutation or down-regulation of ABC transporter subfamily C genes ABCC2 and ABCC3 in seven lepidopteran insects, including Plutella xylostella (L.). To further determine the causal relationship between alterations in the PxABCC2 and PxABCC3 genes and Cry1Ac resistance in P. xylostella, the novel CRISPR / Cas9 genome engineering system was utilized to successfully construct two knockout strains: the ABCC2KO strain is homozygous for a 4-bp deletion in exon 3 of the PxABCC2 gene, and the ABCC3KO strain is homozygous for a 5-bp deletion in exon 3 of the PxABCC3 gene, both of which can produce only truncated ABCC proteins. Bioassay results indicated that high levels of resistance to the Cry1Ac protoxin were observed in both the ABCC2KO (724-fold) and ABCC3KO (413-fold) strains compared to the original susceptible DBM1Ac-S strain. Subsequently, dominance degree and genetic complementation tests demonstrated that Cry1Ac resistance in both the knockout strains was incompletely recessive, and Cry1Ac resistance alleles were located in the classic BtR-1 resistance locus that harbored the PxABCC2 and PxABCC3 genes, similar to the near-isogenic resistant NIL-R strain. Moreover, qualitative toxin binding assays revealed that the binding of the Cry1Ac toxin to midgut brush border membrane vesicles (BBMVs) in both knockout strains was dramatically reduced compared to that in the susceptible DBM1Ac-S strain. In summary, our CRISPR / Cas9-mediated genome editing study presents, for the first time, in vivo reverse genetics evidence for both the ABCC2 and ABCC3 proteins as midgut functional receptors for Bt Cry1 toxins in insects, which provides new insight into the pivotal roles of both the ABCC2 and ABCC3 proteins in the complex molecular mechanism of insect resistance to Bt Cry1 toxins. "
positive,"Identification of two piwi genes and their expression profile in honeybee, Apis mellifera. Piwi genes play an important role in regulating spermatogenesis and oogenesis because they participate in the biogenesis of piRNAs, a new class of noncoding RNAs. However, these genes are not well understood in most insects. To understand the function of piwi genes in honeybee reproduction, we amplified two full-length piwi-like genes, Am-aub and Am-ago3. Both the cloned Am-aub and Am-ago3 genes contained typical PAZ and PIWI domains and active catalytic motifs ""Asp-Asp-Asp / His / Glu / Lys,"" suggesting that the two piwi-like genes possessed slicer activity. We examined the expression levels of Am-aub and Am-ago3 in workers, queens, drones, and female larvae by quantitative PCR. Am-aub was more abundant than Am-ago3 in all the tested samples. Both Am-aub and Am-ago3 were highly expressed in drones but not in workers and queens. The significant finding was that the larval food stream influenced the expression of Piwi genes in adult honeybees. This helps to understand the nutritional control of reproductive status in honeybees at the molecular level. "
negative,"Immunogenicity of virus-like particles containing modified goose parvovirus VP2 protein. The major capsid protein VP2 of goose parvovirus (GPV) expressed using a baculovirus expression system (BES) assembles into virus-like particles (VLPs). To optimize VP2 gene expression in Sf9 cells, we converted wild-type VP2 (VP2) codons into codons that are more common in insect genes. This change greatly increased VP2 protein production in Sf9 cells. The protein generated from the codon-optimized VP2 (optVP2) was detected by immunoblotting and an indirect immunofluorescence assay (IFA). Transmission electron microscopy analysis revealed the formation of VLPs. These findings indicate that optVP2 yielded stable and high-quality VLPs. Immunogenicity assays revealed that the VLPs are highly immunogenic, elicit a high level of neutralizing antibodies and provide protection against lethal challenge. The antibody levels appeared to be directly related to the number of GP-Ag-positive hepatocytes. The variation trends for GP-Ag-positive hepatocytes were similar in the vaccine groups. In comparison with the control group, the optVP2 VLPs groups exhibited obviously better responses. These data indicate that the VLPs retained immunoreactivity and had strong immunogenicity in susceptible geese. Thus, GPV optVP2 appears to be a good candidate for the vaccination of goslings. "
negative,"Analysis of repetitive DNA distribution patterns in the Tribolium castaneum genome. BACKGROUND: Insect genomes vary widely in size, a large fraction of which is often devoted to repetitive DNA. Re-association kinetics indicate that up to 42% of the genome of the red flour beetle, Tribolium castaneum, is repetitive. Analysis of the abundance and distribution of repetitive DNA in the recently sequenced genome of T. castaneum is important for understanding the structure and function of its genome. RESULTS: Using TRF, TEpipe and RepeatScout we found that approximately 30% of the T. castaneum assembled genome is composed of repetitive DNA. Of this, 17% is found in tandem arrays and the remaining 83% is dispersed, including transposable elements, which in themselves constitute 5-6% of the genome. RepeatScout identified 31 highly repetitive DNA elements with repeat units longer than 100 bp, which constitute 7% of the genome; 65% of these highly repetitive elements and 74% of transposable elements accumulate in regions representing 40% of the assembled genome that is anchored to chromosomes. These regions tend to occur near one end of each chromosome, similar to previously described blocks of pericentric heterochromatin. They contain fewer genes with longer introns, and often correspond with regions of low recombination in the genetic map. CONCLUSION: Our study found that transposable elements and other repetitive DNA accumulate in certain regions in the assembled T. castaneum genome. Several lines of evidence suggest these regions are derived from the large blocks of pericentric heterochromatin in T. castaneum chromosomes. "
negative,"Genomic insight into the amino acid relations of the pea aphid, Acyrthosiphon pisum, with its symbiotic bacterium Buchnera aphidicola. The pea aphid genome includes 66 genes contributing to amino acid biosynthesis and 93 genes to amino acid degradation. In several respects, the pea aphid gene inventory complements that of its symbiotic bacterium, Buchnera aphidicola (Buchnera APS). Unlike other insects with completely sequenced genomes, the pea aphid lacks the capacity to synthesize arginine, which is produced by Buchnera APS. However, consistent with other insects, it has genes coding for individual reactions in essential amino acid biosynthesis, including threonine dehydratase and branched-chain amino acid aminotransferase, which are not coded in the Buchnera APS genome. Overall the genome data suggest that the biosynthesis of certain essential amino acids is shared between the pea aphid and Buchnera APS, providing the opportunity for precise aphid control over Buchnera metabolism. "
negative,"Towards an understanding of the molecular basis of effective RNAi against a global insect pest, the whitefly Bemisia tabaci. In planta RNAi against essential insect genes offers a promising route to control insect crop pests, but is constrained for many insect groups, notably phloem sap-feeding hemipterans, by poor RNAi efficacy. This study conducted on the phloem-feeding whitefly Bemisia tabaci reared on tomato plants investigated the causes of low RNAi efficacy and routes to ameliorate the problem. Experiments using tomato transgenic lines containing ds-GFP (green fluorescent protein) revealed that full-length dsRNA is phloem-mobile, ingested by the insects, and degraded in the insect. We identified B. tabaci homologs of nuclease genes (dsRNases) in other insects that degrade dsRNA, and demonstrated that degradation of ds-GFP in B. tabaci is suppressed by administration of dsRNA against these genes. dsRNA against the nuclease genes was co-administered with dsRNA against two insect genes, an aquaporin AQP1 and sucrase SUC1, that are predicted to protect B. tabaci against osmotic collapse. When dsRNA constructs for AQP1, SUC1, dsRNase1 and dsRNase2 were stacked, insect mortality was significantly elevated to 50% over 6 days on artificial diets. This effect was accompanied by significant reduction in gene expression of the target genes in surviving diet-fed insects. This study offers proof-of-principle that the efficacy of RNAi against insect pests can be enhanced by using dsRNA to suppress the activity of RNAi-suppressing nuclease genes, especially where multiple genes with related physiological function but different molecular function are targeted. "
negative,"Isolation and characterization of a retroelement from B chromosome (PSR) in the parasitic wasp Nasonia vitripennis. Molecular characterization of the paternal-sex-ratio (PSR) chromosome in Nasonia vitripennis (Hymenoptera: Pteromalidae) has led to the isolation of a dispersed repetitive element. The element is a LTR-containing retrotransposon which has been named NATE (NAsonia Transposable Element). NATE has direct terminal repeats and has an internal amino acid sequence similar to reverse transcriptases of other retroelements. Phylogenetic analysis indicates NATE is a member of the Gypsy / Ty3 group of retrotransposons, and represents the first isolated from Hymenoptera. Five closely related copies of NATE were isolated from the PSR chromosome, but cross-hybridizing elements were not detected on the autosomes of N. vitripennis. Strongly cross-hybridizing elements were, however, detected in two other Nasonia species. This observed distribution of NATE is interesting, because the supernumerary PSR chromosome may be derived from the genome of a sibling species of N. vitripennis. "
negative,"The Aedes aegypti genome: a comparative perspective. The sequencing of the second mosquito genome, Aedes aegypti, in addition to Anopheles gambiae, is a major milestone that will drive molecular-level and genome-wide high-throughput studies of not only these but also other mosquito vectors of human pathogens. Here we overview the ancestry of the mosquito genes, list the major expansions of gene families that may relate to species adaptation processes, as exemplified by CYP9 cytochrome P450 genes, and discuss the conservation of chromosomal gene arrangements among the two mosquitoes and fruit fly. Many more invertebrate genomes are expected to be sequenced in the near future, including additional vectors of human pathogens (see http: /  / www.vectorbase.org), and further comparative analyses will become increasingly refined and informative, hopefully improving our understanding of the genetic basis of phenotypical differences among these species, their vectorial capacity, and ultimately leading to the development of novel disease control strategies. "
negative,"Molecular evolutionary trends and feeding ecology diversification in the Hemiptera, anchored by the milkweed bug genome. BACKGROUND: The Hemiptera (aphids, cicadas, and true bugs) are a key insect order, with high diversity for feeding ecology and excellent experimental tractability for molecular genetics. Building upon recent sequencing of hemipteran pests such as phloem-feeding aphids and blood-feeding bed bugs, we present the genome sequence and comparative analyses centered on the milkweed bug Oncopeltus fasciatus, a seed feeder of the family Lygaeidae. RESULTS: The 926-Mb Oncopeltus genome is well represented by the current assembly and official gene set. We use our genomic and RNA-seq data not only to characterize the protein-coding gene repertoire and perform isoform-specific RNAi, but also to elucidate patterns of molecular evolution and physiology. We find ongoing, lineage-specific expansion and diversification of repressive C2H2 zinc finger proteins. The discovery of intron gain and turnover specific to the Hemiptera also prompted the evaluation of lineage and genome size as predictors of gene structure evolution. Furthermore, we identify enzymatic gains and losses that correlate with feeding biology, particularly for reductions associated with derived, fluid nutrition feeding. CONCLUSIONS: With the milkweed bug, we now have a critical mass of sequenced species for a hemimetabolous insect order and close outgroup to the Holometabola, substantially improving the diversity of insect genomics. We thereby define commonalities among the Hemiptera and delve into how hemipteran genomes reflect distinct feeding ecologies. Given Oncopeltus's strength as an experimental model, these new sequence resources bolster the foundation for molecular research and highlight technical considerations for the analysis of medium-sized invertebrate genomes. "
positive,"BmCAP, a silkmoth gene encoding multiple protein isoforms characterized by SoHo and SH3 domains: expression analysis during ovarian follicular development. CAP / ArgBP2 / vinexin family proteins, adaptor proteins characterized by three SH3 domains at their C-termini and a SoHo domain towards their N-termini, are known to regulate cell adhesion, cytoskeletal organization, and growth factor signaling. Here we present the isolation and ovarian expression of the BmCAP gene which encodes CAP / ArgBP2 / vinexin family proteins in the silkmoth, Bombyx mori. Screening for full-length cDNA clones identified three mRNA isoforms, BmCAP-A1, BmCAP-A2 and BmCAP-B, which show expression throughout ovarian follicular development. Using an antibody raised against a unique region between the SoHo and SH3 domains, BmCAP-A protein isoforms were identified that show specific expression in different compartments of the ovarian follicles. Immunofluorescence staining of the cells of the follicular epithelium establishes a dynamic pattern of BmCAP-A protein localization during choriogenesis. During early choriogenesis, BmCAP-A has a diffuse localization in the cytoplasm but could also be found concentrated at the apical and basal sides at the cell-cell junctions. During late choriogenesis, the diffuse cytoplasmic staining of BmCAP-A disappears while the staining pattern at the apical side resembles a blueprint for the eggshell surface structure. We suggest that BmCAP-A isoforms have important functions during ovarian development, which involve not only the traditional roles in actin organization or cell-cell adhesion but also the regulation of secretion of chorion proteins and the sculpting of the chorion surface. "
positive,"Changes in the expression of four ABC transporter genes in response to imidacloprid in Bemisia tabaci Q (Hemiptera: Aleyrodidae). Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae), a globally invasive species complex that causes serious damage to field crops, has developed resistance to imidacloprid and many other pesticides. Insect detoxify to pesticides may partially depend on ABC transporters, which contribute to the detoxification of xenobiotics. To determine whether genes in the ABCG subfamily are involved in imidacloprid detoxification in B. tabaci Q, we cloned four ABCG subfamily genes based on the published MED / Q genome and on our previous study of the transcriptional response of ABC transporters in B. tabaci Q adults to imidacloprid. As indicated by the quantification of mRNA levels after a 6-h exposure, the expression level of ABCG3 was 3.3-fold higher in B. tabaci Q adults exposed to 100 μg / mL imidacloprid rather than to the buffer control. The expression level of ABCG3 was higher in females than in males but did not significantly differ among eggs or nymphal stages and did not significantly differ among head, thorax, and abdomen tissues of adults. Knockdown of ABCG3 via RNA interference significantly increased the mortality of imidacloprid-treated laboratory and field-collected adults of B. tabaci Q. These results indicate that the ABCG3 gene may be involved in imidacloprid detoxification by B. tabaci Q. "
negative,"Signatures of DNA Methylation across Insects Suggest Reduced DNA Methylation Levels in Holometabola. It has been experimentally shown that DNA methylation is involved in the regulation of gene expression and the silencing of transposable element activity in eukaryotes. The variable levels of DNA methylation among different insect species indicate an evolutionarily flexible role of DNA methylation in insects, which due to a lack of comparative data is not yet well-substantiated. Here, we use computational methods to trace signatures of DNA methylation across insects by analyzing transcriptomic and genomic sequence data from all currently recognized insect orders. We conclude that: 1) a functional methylation system relying exclusively on DNA methyltransferase 1 is widespread across insects. 2) DNA methylation has potentially been lost or extremely reduced in species belonging to springtails (Collembola), flies and relatives (Diptera), and twisted-winged parasites (Strepsiptera). 3) Holometabolous insects display signs of reduced DNA methylation levels in protein-coding sequences compared with hemimetabolous insects. 4) Evolutionarily conserved insect genes associated with housekeeping functions tend to display signs of heavier DNA methylation in comparison to the genomic / transcriptomic background. With this comparative study, we provide the much needed basis for experimental and detailed comparative analyses required to gain a deeper understanding on the evolution and function of DNA methylation in insects. "
positive,"Functional specialization among insect chitinase family genes revealed by RNA interference. The biological functions of individual members of the large family of chitinase-like proteins from the red flour beetle, Tribolium castaneum (Tc), were examined by using gene-specific RNAi. One chitinase, TcCHT5, was found to be required for pupal-adult molting only. A lethal phenotype was observed when the transcript level of TcCHT5 was down-regulated by injection of TcCHT5-specific dsRNA into larvae. The larvae had metamorphosed into pupae and then to pharate adults but did not complete adult eclosion. Specific knockdown of transcripts for another chitinase, TcCHT10, which has multiple catalytic domains, prevented embryo hatch, larval molting, pupation, and adult metamorphosis, indicating a vital role for TcCHT10 during each of these processes. A third chitinase-like protein, TcCHT7, was required for abdominal contraction and wing / elytra extension immediately after pupation but was dispensable for larval-larval molting, pupation, and adult eclosion. The wing / elytra abnormalities found in TcCHT7-silenced pupae were also manifest in the ensuing adults. A fourth chitinase-like protein, TcIDGF4, exhibited no chitinolytic activity but contributed to adult eclosion. No phenotypic effects were observed after knockdown of transcripts for several other chitinase-like proteins, including imaginal disk growth factor IDGF2. These data indicate functional specialization among insect chitinase family genes, primarily during the molting process, and provide a biological rationale for the presence of a large assortment of chitinase-like proteins. "
negative,"hycu-hr6, A large homologous region of the Hyphantria cunea nucleopolyhedrovirus genome, as a powerful and versatile enhancer in insect expression systems. We previously identified a large homologous region (hr), hycu-hr6, in the genome of the Hyphantria cunea nucleopolyhedrovirus (HycuNPV) and suggested that hycu-hr6 was the largest baculovirus promoter enhancer hr identified so far. In this study, we examined the enhancement activity of hycu-hr6 against two promoters from constitutive baculovirus immediate early genes, the HycuNPV ie1 (hycu-ie1) and the Orgyia pseudotsugata multicapsid (M) NPV ie2 (op-ie2), and against a promoter from the inducible Drosophila heat shock protein 70 gene (hsp70) in five lepidopteran (BmN-4, Ld652Y, Sf9, SpIm, and TN368) and one dipteran (S2) insect cell lines. Comparative analyses of transient expression assays using the firefly luciferase gene (luc) as a reporter showed that hycu-hr6 enhanced the activity of all three promoters in all tested cell lines. Comparison of the enhancement efficiency of hycu-hr6 with that of Autographa californica MNPV (AcMNPV) hr5, an enhancer commonly used to improve the activity of AcMNPV ie1 promoter in many insect expression vectors, established that hycu-hr6 was a more efficient enhancer. These results indicate that hycu-hr6 is a versatile and superior promoter enhancer in several insect cell lines and favor the incorporation of hycu-hr6 into insect expression vectors to maximize promoter activity. "
positive,"Insecticides induce the co-expression of glutathione S-transferases through ROS / CncC pathway in Spodoptera exigua. Glutathione S-transferases (GSTs) are a family of multifunctional enzymes that are involved in detoxification of electrophilic toxic compounds. Although the co-induced expression of GST genes by insecticides in insects has been documented in recent years, the underlying regulatory mechanisms are not understood. In this study, a total of thirty-one cytosolic S. exigua GSTs (SeGSTs) was cloned and identified. The bioinformatics and gene expression patterns were also analyzed. Out of them, SeGSTe9, SeGSTs6, SeGSTe1, SeGSTe6, SeGSTe8, SeGSTe14, and SeGSTd1 were significantly co-expressed following exposure to three insecticides (lambda-cyhalothrin, chlorpyrifos and chlorantraniliprole). The analysis of upstream sequences revealed that all of these seven SeGSTs harbored CncC / Maf binding site. The luciferase reporter assay showed that the pGL3-SeGST promoter construct exhibited a significant increase in luciferase activities after exposure to insecticides, and mutation of CncC / Maf binding site diminish the induction effect. These data indicate that CncC / Maf pathway regulates the co-expression of GST genes in response to different insecticides in S. exigua. Insecticides significantly enhanced the ROS content and treatment with the ROS inhibitor N-acetylcysteine (NAC) decreased the insecticide-induced luciferase activities of the PGL3-GSTe6 promoter construct, but not the CncC-mutated construct. These results indicate that ROS mediates GST gene expression after exposure to insecticides through CncC / Maf pathway. Overall, these data show that insecticides induce the co-expression of glutathione S-transferases through the ROS / CncC pathway in S. exigua. "
negative,"Direct estimation of per nucleotide and genomic deleterious mutation rates in Drosophila. Spontaneous mutations are the source of genetic variation required for evolutionary change, and are therefore important for many aspects of evolutionary biology. For example, the divergence between taxa at neutrally evolving sites in the genome is proportional to the per nucleotide mutation rate, u (ref. 1), and this can be used to date speciation events by assuming a molecular clock. The overall rate of occurrence of deleterious mutations in the genome each generation (U) appears in theories of nucleotide divergence and polymorphism, the evolution of sex and recombination, and the evolutionary consequences of inbreeding. However, estimates of U based on changes in allozymes or DNA sequences and fitness traits are discordant. Here we directly estimate u in Drosophila melanogaster by scanning 20 million bases of DNA from three sets of mutation accumulation lines by using denaturing high-performance liquid chromatography. From 37 mutation events that we detected, we obtained a mean estimate for u of 8.4 x 10(-9) per generation. Moreover, we detected significant heterogeneity in u among the three mutation-accumulation-line genotypes. By multiplying u by an estimate of the fraction of mutations that are deleterious in natural populations of Drosophila, we estimate that U is 1.2 per diploid genome. This high rate suggests that selection against deleterious mutations may have a key role in explaining patterns of genetic variation in the genome, and help to maintain recombination and sexual reproduction. "
